iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9490184436241786,0.28575003147125244,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.729812537630399,0.3459166884422302,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.635776584347089,0.36600005626678467,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.4720967064301174,0.40720832347869873,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.40461066365242,0.42316675186157227,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.3933072189490001,0.42391666769981384,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.2555135091145833,0.45087501406669617,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.1998303309082985,0.4592083692550659,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.1175763780872028,0.47716671228408813,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.0515907555818558,0.4815834164619446,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.0024703765908878,0.4892500340938568,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.9531796152393023,0.492374986410141,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.9108525961637497,0.5002917051315308,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.8668847878774008,0.5019583702087402,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.8363409638404846,0.5037083625793457,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.7983445102969805,0.5069583654403687,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.7528423021237055,0.5081666707992554,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.7275159607330958,0.5107917785644531,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7032328248023987,0.5118333697319031,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.668871800104777,0.5123749375343323,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.6452959117790064,0.512458324432373,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.603645977874597,0.5174167156219482,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.5840422250330448,0.5162083506584167,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.5547193698585033,0.5218333601951599,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.5424268431961536,0.515041708946228,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.501028104374806,0.5204167366027832,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.4876876038809617,0.5198750495910645,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.4625038964052995,0.5222500562667847,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.43450134868423146,0.5236667394638062,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.428203256179889,0.5216667652130127,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
