iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.6115739593903224,0.4364984631538391,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.276729350288709,0.5193309783935547,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.1698370302716892,0.5514824986457825,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.0810091520349185,0.5728165507316589,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.0076803962389629,0.5857371687889099,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
5,0.9448841313521067,0.6017628908157349,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
6,0.8870897640784582,0.6125801801681519,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
7,0.8319883719086647,0.6213943362236023,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
8,0.7855875318249067,0.6274038553237915,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.7367283006509145,0.6329126358032227,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.695972186823686,0.6372196674346924,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.6572813664873441,0.6431291103363037,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.6168896046777567,0.6455329656600952,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.5855568101008733,0.649338960647583,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.5539073484639326,0.647235631942749,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.5240187334517638,0.6528446674346924,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.49763267238934833,0.6548478603363037,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.4712126962840557,0.6580528616905212,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.4419964514672756,0.661057710647583,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.413289338350296,0.6595554351806641,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.39423317834734917,0.6618589162826538,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.37231646478176117,0.6620594263076782,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.35214362293481827,0.665364682674408,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.33266256873806316,0.6657652258872986,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.31705609398583573,0.6658653616905212,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.29410167410969734,0.6666667461395264,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.2765818250675996,0.6678686141967773,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.25941246065000695,0.669771671295166,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.24459415363768736,0.6690704822540283,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.23436211235821247,0.6675681471824646,24,1,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
