iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.5541878292957942,0.451021671295166,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.2248748640219371,0.5331530570983887,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.1292220900456111,0.5688101649284363,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.055595986545086,0.5833334922790527,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
4,0.9508365169167519,0.6051682829856873,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
5,0.8924646476904551,0.6148838400840759,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
6,0.8321705510218939,0.6278045177459717,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
7,0.7886489232381185,0.6289063096046448,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
8,0.7317272946238518,0.6414263248443604,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.6821291347344717,0.6474359631538391,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.6441367988785108,0.6513422131538391,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.6043149083852768,0.6534456014633179,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.5657781908909479,0.6599559783935547,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.5302141929666201,0.6587540507316589,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.4950536775092284,0.6625601649284363,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.4742245202263196,0.6661659479141235,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.439840916544199,0.6685696840286255,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.420272105683883,0.6693710684776306,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.39254020278652507,0.6720752716064453,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.37267690151929855,0.6749800443649292,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.35202402497331303,0.6732773184776306,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.3275175926585992,0.6772836446762085,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.31271858265002567,0.6772837042808533,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.2950533988575141,0.6764824390411377,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.27519960266848403,0.6782853007316589,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.26066796978314716,0.6812901496887207,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.24092650413513184,0.6842948794364929,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.22730913882454237,0.6832932829856873,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.21844321303069592,0.685697078704834,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.2013680562376976,0.685396671295166,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
