iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.014243945479393,0.2626667022705078,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.742515742778778,0.3385833501815796,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.7139704277118046,0.34045836329460144,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.6577946096658707,0.35337501764297485,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.561516543229421,0.3690417408943176,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4529001812140148,0.39016664028167725,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3947766075531642,0.3913334012031555,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.32275390625,0.4076249599456787,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2648463199536006,0.4070000648498535,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.2217503140370052,0.413583368062973,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1831612239281337,0.4146667420864105,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.1212804516156514,0.42112505435943604,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0920115932822227,0.4216250777244568,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0255000616113346,0.4293333888053894,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
14,1.005877286195755,0.4259166717529297,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9538206135233244,0.4308333992958069,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.9262328098217646,0.4298750162124634,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8807789559165636,0.4334999918937683,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8509780541062355,0.4304583966732025,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.8153414080540339,0.4331667125225067,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7870890945196152,0.4335000514984131,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7504395643870035,0.4357083737850189,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.7227868959307671,0.4387083947658539,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.692628376185894,0.43641674518585205,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6635040740172068,0.4387083947658539,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6412151542802652,0.4380417466163635,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.6147999912500381,0.43941670656204224,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5896125696599483,0.43933337926864624,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5668307406206926,0.4403333365917206,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5530568237106005,0.44066667556762695,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
