iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.0121994614601135,0.2691250145435333,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.8600676705439885,0.31454169750213623,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6879053662220638,0.34929168224334717,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.6797322928905487,0.35308337211608887,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5963544299205144,0.3712916970252991,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.5389315833648045,0.3762917220592499,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.4030691732962925,0.39912503957748413,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3720114727814992,0.40287500619888306,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.3176353871822357,0.41037505865097046,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.2428620755672455,0.4162083566188812,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.2206368645032246,0.4126250445842743,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.1411781286199887,0.4206666946411133,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.09638728449742,0.42470842599868774,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0533911113937695,0.42516666650772095,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
14,1.0232899660865467,0.42491668462753296,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9867808694640795,0.4281666874885559,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.9382540881633759,0.4298332929611206,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.9165714556972185,0.42741668224334717,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8837829207380613,0.43008339405059814,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.8421336511770884,0.4334166646003723,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.8181445648272833,0.43270835280418396,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7685160661737124,0.43670833110809326,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.761192594965299,0.4334166944026947,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.7221517687042555,0.4387500286102295,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6986466124653816,0.4389166831970215,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6877193798621496,0.43424999713897705,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.637745950371027,0.43837499618530273,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.6340664885938168,0.4367917478084564,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.6047216691076756,0.4383334517478943,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5812450634936491,0.43654173612594604,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
