iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.996358260512352,0.2825000286102295,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.730079934000969,0.34816670417785645,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.7032098472118378,0.3531249761581421,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.6360610276460648,0.3682916760444641,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5797888437906902,0.3775416314601898,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4846936911344528,0.3954583406448364,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3786156276861827,0.40812501311302185,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3519584238529205,0.4087500274181366,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2911406258742015,0.4164167046546936,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.2177847425142925,0.41970837116241455,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1737044403950374,0.42491671442985535,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.1365042229493458,0.4240417182445526,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0962815284729004,0.4295833110809326,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0227027808626492,0.43675002455711365,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9740640744566917,0.440250039100647,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.95823967953523,0.43933337926864624,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.923550841708978,0.4411667287349701,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8738099113106728,0.4428750276565552,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8373943194746971,0.4452083706855774,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.8241271153092384,0.4434584081172943,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7860397100448608,0.44595834612846375,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7707262362043062,0.44491666555404663,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.7283609559138616,0.4464583098888397,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.704939623673757,0.44983333349227905,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.676932359735171,0.45116668939590454,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6573643411199251,0.44850003719329834,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.6282126866281033,0.4509166479110718,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5919892005622387,0.45095837116241455,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.572421078880628,0.4539167284965515,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5496600406865279,0.45225000381469727,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
