iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.0314652919769287,0.29166674613952637,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7373390644788742,0.3426666855812073,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.7099139740069706,0.3502083718776703,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.616716076930364,0.3660000264644623,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5490188052256901,0.3777500092983246,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.5092472086350124,0.38425004482269287,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.4142963240544002,0.3981250524520874,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.382099986076355,0.3985000252723694,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2878282914559047,0.4115417003631592,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.254801983634631,0.4084166884422302,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.2189843753973644,0.4127083718776703,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.1475966423749924,0.421708345413208,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.1168463652332623,0.42133331298828125,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0479488745331764,0.4244999885559082,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
14,1.0130084306001663,0.42625007033348083,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9811519905924797,0.4248332977294922,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.9412011429667473,0.4269583821296692,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.914882592856884,0.42895835638046265,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8706358025471369,0.4310833811759949,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.826792041460673,0.43391674757003784,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.8030406981706619,0.43337497115135193,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7625012546777725,0.4352083206176758,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.7340194235245386,0.438083291053772,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.713469423353672,0.4364166855812073,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6812210182348887,0.43641671538352966,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6722889890273412,0.4356250464916229,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.6217146292328835,0.43758338689804077,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.603742907444636,0.43787500262260437,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5905498514572779,0.43662506341934204,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5639209958414236,0.43895837664604187,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
