iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.678287833929062,0.40524840354919434,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.231275404493014,0.5286458730697632,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.1160360028346379,0.5623999238014221,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.0517896463473637,0.5815304517745972,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
4,0.9788194472591082,0.5967549085617065,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
5,0.8931964437166849,0.6117789149284363,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
6,0.8358583251635233,0.6222957372665405,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
7,0.7927914087971052,0.627403974533081,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
8,0.7636194154620171,0.6333133578300476,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.7010613456368446,0.6411258578300476,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.6734534800052643,0.6438301801681519,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.6289329578479131,0.6500400304794312,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.6046320473154386,0.6501402854919434,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.5641575617094835,0.6526443958282471,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.5319855473935604,0.6566506624221802,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.5017226226627827,0.6588541865348816,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.4756743734081586,0.660556972026825,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.4521527476608753,0.6629607677459717,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.42132815594474476,0.6672677397727966,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.3987001304825147,0.6668670177459717,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.37779471029837924,0.667067289352417,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.35042240594824153,0.6702723503112793,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.3381104916334152,0.6695713400840759,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.3212247124562661,0.6728765964508057,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.2989297279467185,0.6748797297477722,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.2854617678870757,0.677584171295166,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.2696316906561454,0.6754807829856873,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.25042156626780826,0.6771835684776306,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.23937247693538666,0.6798878908157349,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.22312837466597557,0.6788861751556396,24,1,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
