iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9851613740126293,0.29087504744529724,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7057750920454662,0.3569166660308838,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.7463347812493641,0.35216671228408813,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.66351917386055,0.37295836210250854,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.589752068122228,0.3860417306423187,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.5044639507929485,0.39925000071525574,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.4348405996958415,0.405750036239624,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.37149278819561,0.41312500834465027,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.3081976821025212,0.4162916839122772,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.2512150059143703,0.4228333830833435,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.2018876870473225,0.4244583547115326,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.168321559826533,0.42483341693878174,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.103164662917455,0.43000003695487976,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0666854406396549,0.43279170989990234,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
14,1.042435000340144,0.43154168128967285,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9899568061033884,0.43633338809013367,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.9540001899003983,0.4373333156108856,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.921958160897096,0.437208354473114,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8997514024376869,0.4386667013168335,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.8545655111471812,0.4390416741371155,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.843730645875136,0.4385416507720947,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7937347119053205,0.4415833652019501,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.778714175025622,0.44283339381217957,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.7497091690699259,0.4414167106151581,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.7295828039447466,0.44170841574668884,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6859038484593233,0.44308337569236755,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.6577019455532233,0.4460833668708801,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.6308453716337681,0.44595834612846375,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.6180361832181612,0.44729170203208923,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.586566132803758,0.4477500319480896,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
