iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,76.55871913274129,8.6419095993042,88.33666229248047,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
1,60.81345142364502,7.554092884063721,77.3380126953125,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
2,49.19122346878052,6.697857856750488,68.69164276123047,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
3,40.0263712310791,5.9287824630737305,60.978004455566406,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
4,32.91703382809957,5.277256965637207,54.37025451660156,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
5,27.20431795120239,4.742408752441406,48.99352264404297,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
6,22.81979387283325,4.259127616882324,44.166099548339844,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
7,19.113323747316997,3.847972869873047,40.02035903930664,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
8,16.14066019376119,3.4770936965942383,36.275630950927734,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
9,13.896892420450847,3.1855854988098145,33.34706115722656,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
10,11.836727232933045,2.9014692306518555,30.50074005126953,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
11,10.298333659172059,2.6556143760681152,28.023666381835938,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
12,9.027032122611999,2.4443631172180176,25.89603614807129,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
13,7.918168386618296,2.2654054164886475,24.11969566345215,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
14,7.009696225325267,2.093663454055786,22.40343475341797,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
15,6.271155352592468,1.9587292671203613,21.082921981811523,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
16,5.5860097416241965,1.8110895156860352,19.605878829956055,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
17,5.056538542906443,1.6793129444122314,18.307504653930664,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
18,4.547727348804474,1.5482752323150635,17.00708770751953,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
19,4.164220953385035,1.460403323173523,16.12770652770996,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
20,3.802229332923889,1.3660006523132324,15.180447578430176,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
21,3.4639939685662586,1.2673022747039795,14.206807136535645,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
22,3.193771107792854,1.1796871423721313,13.332112312316895,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
23,2.942601658701897,1.1095192432403564,12.639837265014648,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
24,2.7071776469548543,1.0356214046478271,11.905844688415527,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
25,2.5532417410612105,0.9898527264595032,11.469856262207031,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
26,2.4103688484430315,0.9373350143432617,10.952497482299805,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
27,2.2350432036320367,0.8805391788482666,10.387024879455566,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
28,2.128037285109361,0.8325291872024536,9.909156799316406,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
29,2.073687331179778,0.803989827632904,9.623438835144043,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
30,1.9979197787245115,0.7610401511192322,9.204283714294434,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
31,1.89917432030042,0.7255950570106506,8.84707260131836,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
32,1.7752576273679734,0.6846883893013,8.447680473327637,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
33,1.7177562324206035,0.6655611395835876,8.255813598632812,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
34,1.694070658783118,0.64658123254776,8.055686950683594,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
35,1.605375768740972,0.6204717755317688,7.803050518035889,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
36,1.5509251669049262,0.5956904292106628,7.563712120056152,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
37,1.5136401563882829,0.572751522064209,7.349032402038574,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
38,1.470665682653586,0.5552558302879333,7.180047512054443,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
39,1.386672811706861,0.5255144834518433,6.885156631469727,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
40,1.3723607875903447,0.5153215527534485,6.784226417541504,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
41,1.3331838496526083,0.49267691373825073,6.572225570678711,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
42,1.300431238214175,0.47433730959892273,6.387953758239746,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
43,1.2594117297728857,0.452058881521225,6.176802158355713,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
44,1.25069599399964,0.44155046343803406,6.077073097229004,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
45,1.3056842043995858,0.4526158273220062,6.17480993270874,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
46,1.2782261802752812,0.4460650682449341,6.103390693664551,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
47,1.2479540605346362,0.43357011675834656,5.983641147613525,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
48,1.2460384797056516,0.42928117513656616,5.941141605377197,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
49,1.225681056578954,0.41736918687820435,5.825296878814697,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
50,1.2128628622492155,0.41913801431655884,5.839462757110596,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
51,1.17982839991649,0.40792012214660645,5.73474645614624,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
52,1.1563414825995764,0.4003709852695465,5.661477088928223,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
53,1.129621108174324,0.386838436126709,5.533767223358154,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
54,1.1288074185947576,0.3846622109413147,5.51786470413208,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
55,1.1453115534285705,0.37106868624687195,5.395315647125244,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
56,1.1283787313600382,0.3626389801502228,5.310688018798828,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
57,1.1074806222319602,0.35855764150619507,5.268563270568848,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
58,1.0852706135312715,0.3501143455505371,5.186056613922119,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
59,1.0554167414704958,0.34856653213500977,5.1764607429504395,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
