iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,76.3613898531596,8.607806205749512,87.25875854492188,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
1,60.52994130452474,7.4731926918029785,75.80669403076172,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
2,48.71992219289144,6.578620910644531,66.77838134765625,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
3,39.595718695322674,5.826468467712402,59.20233917236328,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
4,32.14850986798604,5.143897533416748,52.31741714477539,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
5,26.41348931948344,4.5681986808776855,46.52509689331055,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
6,21.992667090098063,4.093349456787109,41.76594161987305,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
7,18.443142983118694,3.701383590698242,37.82286834716797,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
8,15.6824711449941,3.368391513824463,34.48623275756836,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
9,13.296576061248778,3.0515167713165283,31.296022415161133,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
10,11.355079698562623,2.798351526260376,28.752071380615234,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
11,9.841388074556987,2.568904161453247,26.440311431884766,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
12,8.497186854680379,2.3596956729888916,24.369754791259766,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
13,7.34729776541392,2.1441287994384766,22.217592239379883,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
14,6.453086134592692,1.9690669775009155,20.458070755004883,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
15,5.648288888136546,1.8051598072052002,18.807859420776367,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
16,5.0970999836921695,1.678324580192566,17.561243057250977,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
17,4.6291663813591,1.5800765752792358,16.573143005371094,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
18,4.1197253934542335,1.4593350887298584,15.376276016235352,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
19,3.6898057095209755,1.345978856086731,14.250563621520996,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
20,3.3068157013257347,1.2465802431106567,13.267430305480957,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
21,3.0737066034475964,1.1837811470031738,12.67251968383789,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
22,2.858676676551501,1.1054158210754395,11.902209281921387,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
23,2.6125427667299905,1.0330772399902344,11.182377815246582,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
24,2.4143973895907402,0.966678261756897,10.51939868927002,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
25,2.2711766071120896,0.910506010055542,9.956866264343262,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
26,2.129686320523421,0.8611072897911072,9.476232528686523,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
27,2.0022880348563192,0.816867470741272,9.037662506103516,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
28,1.8753798378507296,0.7727695107460022,8.615384101867676,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
29,1.762179715037346,0.7416085600852966,8.31323528289795,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
30,1.672143172721068,0.7030236721038818,7.927463531494141,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
31,1.6054248318076134,0.6724706292152405,7.62850284576416,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
32,1.5790076756477356,0.6476635932922363,7.389292240142822,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
