iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,76.40786884943644,8.608563423156738,88.02676391601562,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
1,60.73258015314738,7.4708685874938965,76.46197509765625,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
2,48.579417107899985,6.551457405090332,67.18994140625,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
3,39.57038533528646,5.824516296386719,59.83108901977539,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
4,32.78623524665832,5.2103271484375,53.652626037597656,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
5,27.370792144139607,4.728174209594727,48.78424835205078,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
6,22.853045291900635,4.246062278747559,43.896018981933594,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
7,19.130188043912252,3.805297613143921,39.48479080200195,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
8,16.316125752131143,3.4558606147766113,35.98982620239258,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
9,13.88841632684072,3.130847692489624,32.715476989746094,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
10,11.7222159131368,2.827392101287842,29.66930389404297,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
11,10.074132506052653,2.579470157623291,27.188720703125,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
12,8.821456433931987,2.383928060531616,25.236709594726562,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
13,7.6806239040692645,2.173675537109375,23.15671730041504,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
14,6.744515807628631,1.9993542432785034,21.415193557739258,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
15,5.997539814313253,1.842335820198059,19.84319305419922,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
16,5.266741490364074,1.693766713142395,18.370128631591797,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
17,4.73172268152237,1.5810061693191528,17.260128021240234,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
18,4.28058587551117,1.4706404209136963,16.158241271972656,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
19,3.9307012554009755,1.3770456314086914,15.224162101745605,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
20,3.5851418646176656,1.2881640195846558,14.339165687561035,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
21,3.2820002498229344,1.2039294242858887,13.511374473571777,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
22,3.0722205646832785,1.1263997554779053,12.74882698059082,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
23,2.868809722860654,1.061087727546692,12.098852157592773,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
24,2.718112898270289,0.9894483685493469,11.386137008666992,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
25,2.5487713263432186,0.9434286952018738,10.940916061401367,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
26,2.3760602060953775,0.905610978603363,10.583622932434082,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
27,2.284667144417763,0.8644447922706604,10.185007095336914,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
28,2.114826327761014,0.8104351162910461,9.651482582092285,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
29,1.9843194711208343,0.7659620046615601,9.215758323669434,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
30,1.8730701546867687,0.731040894985199,8.871834754943848,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
31,1.779974946876367,0.6956221461296082,8.523797035217285,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
