iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,76.358078028361,8.632309913635254,87.27684783935547,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
1,60.60516548792521,7.540531635284424,76.24635314941406,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
2,48.96913760503133,6.686742305755615,67.6167984008789,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
3,39.805413525899255,5.9264235496521,59.99060821533203,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
4,32.676693286895755,5.267765522003174,53.3181266784668,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
5,26.964613536198932,4.723653793334961,47.84471130371094,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
6,22.539301296869915,4.240341663360596,43.01804733276367,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
7,18.825770511627198,3.830930709838867,38.893760681152344,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
8,15.841050265630086,3.4549622535705566,35.09721755981445,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
9,13.584272707303365,3.1571149826049805,32.10272979736328,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
10,11.522098178863525,2.874596118927002,29.27019691467285,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
11,9.984946618080139,2.6318180561065674,26.821022033691406,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
12,8.69396129131317,2.412777900695801,24.61467170715332,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
13,7.598803575833639,2.228884696960449,22.78956413269043,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
14,6.697278526624044,2.057107448577881,21.070819854736328,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
15,5.958288252353668,1.9185415506362915,19.712366104125977,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
16,5.260735049247741,1.7725259065628052,18.245969772338867,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
17,4.720438576141993,1.6428766250610352,16.965085983276367,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
18,4.212846083641052,1.5069202184677124,15.617855072021484,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
19,3.825402284860611,1.4173424243927002,14.723298072814941,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
20,3.461111133893331,1.3189301490783691,13.733853340148926,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
21,3.122290587425232,1.222617745399475,12.780285835266113,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
22,2.8509295149644216,1.1318894624710083,11.871702194213867,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
23,2.6056379586458207,1.0567594766616821,11.132528305053711,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
24,2.3603478237986564,0.9834058880805969,10.400352478027344,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
25,2.200966168741385,0.9385597109794617,9.968778610229492,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
26,2.0501067767540615,0.8860991597175598,9.451613426208496,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
27,1.880394227008025,0.8258092403411865,8.85090160369873,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
28,1.7745552601416905,0.7759591937065125,8.356276512145996,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
29,1.7268132923046748,0.7490497827529907,8.086770057678223,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
30,1.6500094199180604,0.7095947861671448,7.698723316192627,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
31,1.5556568878392378,0.6723243594169617,7.324719429016113,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
32,1.4349910273154576,0.6320129036903381,6.932487964630127,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
33,1.3776554227868716,0.6134577393531799,6.750393867492676,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
34,1.3567832972606022,0.5939017534255981,6.549112319946289,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
35,1.267719353189071,0.5637734532356262,6.251355171203613,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
36,1.2176142963270347,0.5369252562522888,5.992026329040527,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
37,1.1755397942165533,0.513292670249939,5.771387100219727,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
38,1.134812897220254,0.49404338002204895,5.5830793380737305,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
39,1.0535467276225488,0.4649488925933838,5.298749923706055,3,150,10,500,10,0.1,0,False,10,False,0.01,1,5,300,2
