iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,76.17100231806437,8.59592342376709,87.19020080566406,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
1,60.30396884918213,7.482146263122559,75.88652801513672,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
2,48.366506309509276,6.548985958099365,66.46731567382812,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
3,38.94206741333008,5.806172847747803,58.971099853515625,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
4,32.10809205373128,5.21119499206543,52.95225524902344,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
5,26.44433055559794,4.650686740875244,47.297828674316406,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
6,21.692311773300172,4.138155937194824,42.15822219848633,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
7,18.11544941266378,3.719846248626709,37.93970489501953,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
8,15.445499795277913,3.381099224090576,34.525028228759766,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
9,13.184780572255452,3.0643324851989746,31.37061882019043,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
10,11.426616792678834,2.8189189434051514,28.921892166137695,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
11,9.840599329471589,2.5745418071746826,26.493968963623047,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
12,8.554583955605825,2.356013536453247,24.291414260864258,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
13,7.433274686336517,2.1522998809814453,22.243961334228516,3,150,10,500,10,0.5,0,False,10,False,0.01,1,5,300,2
