iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,76.69780891418458,8.650815963745117,88.43790435791016,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
1,60.99871983210246,7.525735855102539,77.05731964111328,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
2,48.867369136810304,6.625532150268555,67.96295928955078,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
3,39.61930742899577,5.85664176940918,60.2006721496582,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
4,32.14330927213033,5.177342414855957,53.31019973754883,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
5,26.633082888921102,4.661362648010254,48.10404586791992,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
6,22.38904462337494,4.2036895751953125,43.50941467285156,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
7,18.903729567527773,3.8003015518188477,39.44145584106445,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
8,16.079479608535767,3.4621639251708984,36.06714630126953,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
9,13.735547320048015,3.1500113010406494,32.92539978027344,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
10,11.824696939786275,2.862452507019043,30.030635833740234,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
11,10.186796112855275,2.598623752593994,27.3758602142334,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
12,8.83537736495336,2.3775360584259033,25.179378509521484,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
13,7.744350202083588,2.1820530891418457,23.2285213470459,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
14,6.856281816959381,2.0167629718780518,21.557266235351562,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
15,6.068156163692475,1.871108055114746,20.119739532470703,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
16,5.370693766276042,1.7257758378982544,18.665679931640625,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
17,4.7895702441533405,1.6003239154815674,17.415159225463867,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
18,4.324426967700322,1.4790884256362915,16.222158432006836,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
19,3.9463620376586914,1.390045404434204,15.346113204956055,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
20,3.5835282131036124,1.2941476106643677,14.400097846984863,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
21,3.3317361958821614,1.212758183479309,13.602686882019043,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
22,3.035419056812922,1.141160249710083,12.90118408203125,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
23,2.748730833530426,1.059838056564331,12.103090286254883,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
24,2.570193547407786,0.9976456165313721,11.497925758361816,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
25,2.405722205837568,0.9360309839248657,10.889452934265137,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
26,2.2654435141881306,0.8872369527816772,10.410539627075195,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
27,2.1314565549294153,0.8351858854293823,9.89337158203125,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
28,2.0288526620467504,0.8037317395210266,9.593719482421875,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
29,1.9205662396550178,0.7587106227874756,9.14466667175293,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
30,1.7985590020815532,0.7203414440155029,8.773180961608887,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
31,1.726455082098643,0.6792503595352173,8.371251106262207,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
32,1.6403974677622317,0.6396663188934326,7.9806976318359375,3,150,10,500,10,1.0,0,False,10,False,0.01,1,5,300,2
