iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.5345377797881763,0.3082500398159027,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
1,0.9504451731530329,0.3790833652019501,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
2,0.7800407215254381,0.39533329010009766,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
3,0.6092499993780317,0.4122083783149719,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
4,0.5092385546304286,0.41962501406669617,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
5,0.44265853613615036,0.42091673612594604,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
6,0.3709580590269373,0.42258334159851074,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
7,0.3325645399066464,0.42458340525627136,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
8,0.264772195854069,0.42591673135757446,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
9,0.23084809147015525,0.42475005984306335,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
10,0.184320942130095,0.4297083616256714,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
11,0.15352112366235815,0.4323333501815796,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
12,0.14065752570119608,0.4296667277812958,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
13,0.10845066368589566,0.43404167890548706,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
14,0.09160858343724006,0.43237507343292236,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
15,0.07221200945787132,0.43404170870780945,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
16,0.07506115497138428,0.43362507224082947,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
17,0.055113407996638365,0.43495842814445496,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
18,0.0539222621761534,0.434749960899353,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
19,0.040227981393400114,0.4362083375453949,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
20,0.03652760664166029,0.43512508273124695,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
21,0.030561569669468252,0.43545839190483093,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
22,0.02900097190164767,0.43654173612594604,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
23,0.023760207954182988,0.4372500777244568,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
24,0.02089083057580865,0.43691667914390564,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
25,0.01872107763362389,0.4373750388622284,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
26,0.016820655217694973,0.43804168701171875,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
27,0.015075129574446086,0.437583327293396,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
28,0.013475285811485568,0.4370000958442688,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
29,0.012548983502104724,0.437208354473114,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
