iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.6935566266377766,0.31045836210250854,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
1,1.153183155072232,0.37812504172325134,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
2,0.9065526950483521,0.40070831775665283,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
3,0.6856878445056888,0.41720840334892273,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
4,0.5612460978154559,0.4162500500679016,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
5,0.5023608446354046,0.42104169726371765,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
6,0.36987664239131846,0.42750000953674316,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
7,0.29254811800395447,0.43245837092399597,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
8,0.2846003939824489,0.4267916679382324,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
9,0.2128589047836916,0.42912501096725464,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
10,0.17792043075799788,0.43258339166641235,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
11,0.12694455186040918,0.43579167127609253,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
12,0.10617296367612046,0.4374166429042816,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
13,0.08710921797076783,0.43791669607162476,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
14,0.0722012119391972,0.43687504529953003,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
15,0.07194110079338618,0.4375832974910736,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
16,0.055756004388967995,0.43800002336502075,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
17,0.043006501808122266,0.43800005316734314,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
18,0.03644769638291715,0.43937501311302185,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
19,0.03159144873643527,0.43849998712539673,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
20,0.026185893126239534,0.4389583468437195,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
21,0.03121825170092052,0.4362916350364685,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
22,0.021462380010537647,0.43945834040641785,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
23,0.01958403204237887,0.43933331966400146,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
24,0.01655853346164804,0.440000057220459,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
25,0.014700135303428397,0.4395000636577606,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
26,0.01311401737621054,0.43945834040641785,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
27,0.011919987659590939,0.440250039100647,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
28,0.010714815491761934,0.44070833921432495,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
29,0.009744433909266567,0.4409583806991577,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
