iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.553243448336919,0.3150000274181366,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
1,0.9258541114783535,0.3874583840370178,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
2,0.6484468532338118,0.40933340787887573,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
3,0.5132210283578994,0.4126250743865967,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
4,0.3957134664039283,0.41862499713897705,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
5,0.27365643236165244,0.42774999141693115,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
6,0.22789690866678333,0.4233333468437195,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
7,0.16778380135656334,0.4298750162124634,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
8,0.11602782750560436,0.4351666569709778,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
9,0.0774247390848662,0.43808338046073914,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
10,0.0588123147948257,0.43675005435943604,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
11,0.05701623305261213,0.43687504529953003,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
12,0.036521897760394495,0.440125048160553,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
13,0.028054951607676532,0.4412916600704193,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
14,0.022461201794309698,0.44333338737487793,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
15,0.018440968189679552,0.44220834970474243,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
16,0.015333555291969484,0.44208335876464844,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
17,0.013374646160324724,0.4426667392253876,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
18,0.022864519179468818,0.43924999237060547,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
19,0.023045548290004565,0.439875066280365,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
20,0.0136164502655447,0.44054171442985535,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
21,0.010546149609581335,0.4408333897590637,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
22,0.01156991695461329,0.4425834119319916,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
23,0.007352777451160364,0.44312506914138794,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
24,0.0065071236895164475,0.4425833821296692,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
25,0.00560362656203021,0.44320833683013916,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
26,0.004973514209268615,0.44416671991348267,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
27,0.004466675532360871,0.4436250627040863,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
28,0.004085285282296051,0.44470834732055664,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
29,0.0037591229969014726,0.44433337450027466,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
