iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.6561560779809952,0.32208335399627686,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
1,0.9608365679935863,0.3940833806991577,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
2,0.7227249289474761,0.4037500321865082,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
3,0.5435990769959366,0.4178333878517151,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
4,0.42897769251915935,0.4192916750907898,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
5,0.33400769943060976,0.4256250262260437,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
6,0.2522352960901723,0.4327084422111511,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
7,0.19419478545023594,0.43570828437805176,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
8,0.14998257464321796,0.43674999475479126,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
9,0.13841688107155883,0.43433332443237305,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
10,0.08882305427202179,0.4408333897590637,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
11,0.07854827118474834,0.4410000443458557,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
12,0.07260428775286225,0.43933337926864624,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
13,0.05333935718711776,0.44275006651878357,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
14,0.03859776059349921,0.44170838594436646,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
15,0.03823148002508484,0.4412083625793457,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
16,0.02751286098646233,0.44175001978874207,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
17,0.022869390862373013,0.4427916705608368,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
18,0.01955240084741187,0.4428749978542328,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
19,0.016223214772859745,0.44316667318344116,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
20,0.014063730093766935,0.4427083432674408,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
21,0.012619355985710476,0.4423750340938568,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
22,0.010792169437384777,0.4435833692550659,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
23,0.009574711370078148,0.4435001015663147,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
24,0.008593343320778027,0.4441250264644623,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
25,0.007805126100720372,0.44454166293144226,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
26,0.007070731165489026,0.4440416991710663,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
27,0.006468412419053493,0.4429583251476288,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
28,0.00590015222405782,0.4438333213329315,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
29,0.0061343983409945695,0.44325000047683716,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
