iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.528919627269109,0.32495832443237305,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
1,0.8595705237239599,0.38583335280418396,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
2,0.5792957219528034,0.4087500274181366,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
3,0.44871105975471437,0.41554170846939087,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
4,0.3532761694805231,0.4240417182445526,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
5,0.3084350270704211,0.42154166102409363,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
6,0.23963279775731886,0.42624998092651367,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
7,0.17834752643345078,0.43245837092399597,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
8,0.15495542577991728,0.43154168128967285,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
9,0.12559542595408857,0.4332916736602783,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
10,0.09962224314707176,0.43395835161209106,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
11,0.09316213246347615,0.4337083697319031,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
12,0.07212298653515366,0.43520838022232056,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
13,0.06370690334006213,0.4342500865459442,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
14,0.049498688562986594,0.4345834255218506,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
15,0.04291452042768166,0.43575000762939453,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
16,0.03845461739304786,0.43525004386901855,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
17,0.0357100172235126,0.4356250464916229,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
18,0.02828512733685784,0.4360834062099457,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
19,0.024226793209284853,0.43500012159347534,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
20,0.02061095352231253,0.43549999594688416,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
21,0.018155258901970228,0.43620842695236206,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
22,0.01541747035056081,0.4361250400543213,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
23,0.015360446749885645,0.43512505292892456,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
24,0.012243085894927693,0.43550002574920654,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
25,0.011018207410719091,0.43666669726371765,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
26,0.009784509415718881,0.4361250400543213,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
27,0.008937254187912913,0.4360416829586029,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
28,0.008070652240955193,0.4363749921321869,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
29,0.007572290907167674,0.4358750283718109,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,24,12,30,10
