iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,11.639069,11.185586929321289,5.572304725646973,3,150,10,500,2,0,2,False,0.01,30,1500
1,10.8220215,10.206192970275879,5.126461505889893,3,150,10,500,2,0,2,False,0.01,30,1500
2,10.092015,9.342755317687988,4.72403621673584,3,150,10,500,2,0,2,False,0.01,30,1500
3,9.460755,8.617402076721191,4.3777995109558105,3,150,10,500,2,0,2,False,0.01,30,1500
4,8.831483,7.914847373962402,4.037472248077393,3,150,10,500,2,0,2,False,0.01,30,1500
5,8.261938,7.292633533477783,3.7286455631256104,3,150,10,500,2,0,2,False,0.01,30,1500
6,7.756784,6.738264083862305,3.449000358581543,3,150,10,500,2,0,2,False,0.01,30,1500
7,7.2829614,6.233675479888916,3.187896251678467,3,150,10,500,2,0,2,False,0.01,30,1500
8,6.8663344,5.783172130584717,2.9529759883880615,3,150,10,500,2,0,2,False,0.01,30,1500
9,6.4765987,5.384089946746826,2.737340211868286,3,150,10,500,2,0,2,False,0.01,30,1500
10,6.103941,5.011645317077637,2.530552387237549,3,150,10,500,2,0,2,False,0.01,30,1500
11,5.767091,4.675609111785889,2.343351364135742,3,150,10,500,2,0,2,False,0.01,30,1500
12,5.468423,4.381986618041992,2.1764259338378906,3,150,10,500,2,0,2,False,0.01,30,1500
13,5.1915345,4.12277889251709,2.0223159790039062,3,150,10,500,2,0,2,False,0.01,30,1500
14,4.9360423,3.8847827911376953,1.8792824745178223,3,150,10,500,2,0,2,False,0.01,30,1500
15,4.6994414,3.6677308082580566,1.7503278255462646,3,150,10,500,2,0,2,False,0.01,30,1500
16,4.4742165,3.467149257659912,1.6297622919082642,3,150,10,500,2,0,2,False,0.01,30,1500
17,4.2673483,3.2833893299102783,1.5188262462615967,3,150,10,500,2,0,2,False,0.01,30,1500
18,4.0860896,3.1222681999206543,1.4193694591522217,3,150,10,500,2,0,2,False,0.01,30,1500
19,3.9209924,2.9795029163360596,1.330914855003357,3,150,10,500,2,0,2,False,0.01,30,1500
20,3.7611768,2.8398494720458984,1.2477068901062012,3,150,10,500,2,0,2,False,0.01,30,1500
21,3.6099708,2.714371681213379,1.1690075397491455,3,150,10,500,2,0,2,False,0.01,30,1500
22,3.476514,2.6018924713134766,1.0980817079544067,3,150,10,500,2,0,2,False,0.01,30,1500
23,3.3434334,2.4946494102478027,1.0268330574035645,3,150,10,500,2,0,2,False,0.01,30,1500
24,3.2195134,2.3920538425445557,0.9626660346984863,3,150,10,500,2,0,2,False,0.01,30,1500
25,3.1037965,2.299548387527466,0.9040534496307373,3,150,10,500,2,0,2,False,0.01,30,1500
26,2.9954503,2.213710069656372,0.8493503928184509,3,150,10,500,2,0,2,False,0.01,30,1500
27,2.9032173,2.1434688568115234,0.8023697137832642,3,150,10,500,2,0,2,False,0.01,30,1500
28,2.8129272,2.075068712234497,0.7555104494094849,3,150,10,500,2,0,2,False,0.01,30,1500
29,2.7215667,2.010580062866211,0.7075190544128418,3,150,10,500,2,0,2,False,0.01,30,1500
30,2.6414092,1.957008719444275,0.6662322282791138,3,150,10,500,2,0,2,False,0.01,30,1500
31,2.5658333,1.9046529531478882,0.6289250254631042,3,150,10,500,2,0,2,False,0.01,30,1500
32,2.4928687,1.853980302810669,0.5936079621315002,3,150,10,500,2,0,2,False,0.01,30,1500
33,2.4258637,1.8095982074737549,0.5601778030395508,3,150,10,500,2,0,2,False,0.01,30,1500
34,2.3564992,1.7651804685592651,0.5262159109115601,3,150,10,500,2,0,2,False,0.01,30,1500
35,2.2954586,1.7287179231643677,0.49671417474746704,3,150,10,500,2,0,2,False,0.01,30,1500
36,2.2398083,1.6974074840545654,0.4697900116443634,3,150,10,500,2,0,2,False,0.01,30,1500
37,2.1841497,1.6691592931747437,0.44351527094841003,3,150,10,500,2,0,2,False,0.01,30,1500
38,2.134117,1.6410971879959106,0.4202546775341034,3,150,10,500,2,0,2,False,0.01,30,1500
39,2.0897286,1.6180856227874756,0.39942917227745056,3,150,10,500,2,0,2,False,0.01,30,1500
40,2.04544,1.598307728767395,0.37687721848487854,3,150,10,500,2,0,2,False,0.01,30,1500
41,2.0067348,1.5817409753799438,0.35825657844543457,3,150,10,500,2,0,2,False,0.01,30,1500
42,1.9687172,1.5692859888076782,0.33920320868492126,3,150,10,500,2,0,2,False,0.01,30,1500
43,1.9336078,1.5518362522125244,0.3235923647880554,3,150,10,500,2,0,2,False,0.01,30,1500
44,1.8999184,1.5383687019348145,0.3082476556301117,3,150,10,500,2,0,2,False,0.01,30,1500
