iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,386.04858,397.1489562988281,7.930704116821289,3,150,10,500,50,0,50,False,0.01,30,1500
1,353.09845,377.6128845214844,7.583950996398926,3,150,10,500,50,0,50,False,0.01,30,1500
2,324.3652,360.8640441894531,7.277396202087402,3,150,10,500,50,0,50,False,0.01,30,1500
3,297.4005,344.28582763671875,6.974972724914551,3,150,10,500,50,0,50,False,0.01,30,1500
4,274.535,330.9091796875,6.718198299407959,3,150,10,500,50,0,50,False,0.01,30,1500
5,253.81088,318.0502014160156,6.465351104736328,3,150,10,500,50,0,50,False,0.01,30,1500
6,235.27373,307.70855712890625,6.255749225616455,3,150,10,500,50,0,50,False,0.01,30,1500
7,217.88354,296.3361511230469,6.033537864685059,3,150,10,500,50,0,50,False,0.01,30,1500
8,202.768,286.9647521972656,5.850172996520996,3,150,10,500,50,0,50,False,0.01,30,1500
9,189.16388,277.9626159667969,5.665313243865967,3,150,10,500,50,0,50,False,0.01,30,1500
10,176.67308,270.163330078125,5.503015518188477,3,150,10,500,50,0,50,False,0.01,30,1500
11,164.89807,261.5887451171875,5.330626010894775,3,150,10,500,50,0,50,False,0.01,30,1500
12,154.18637,254.86300659179688,5.1872992515563965,3,150,10,500,50,0,50,False,0.01,30,1500
13,144.80667,248.6010284423828,5.046051979064941,3,150,10,500,50,0,50,False,0.01,30,1500
14,135.94151,241.85372924804688,4.902106285095215,3,150,10,500,50,0,50,False,0.01,30,1500
15,128.30743,235.98419189453125,4.7729339599609375,3,150,10,500,50,0,50,False,0.01,30,1500
16,121.20346,230.36195373535156,4.655857086181641,3,150,10,500,50,0,50,False,0.01,30,1500
17,114.75836,225.38414001464844,4.541825294494629,3,150,10,500,50,0,50,False,0.01,30,1500
18,108.90457,221.33099365234375,4.44577169418335,3,150,10,500,50,0,50,False,0.01,30,1500
19,103.51452,216.22482299804688,4.328364849090576,3,150,10,500,50,0,50,False,0.01,30,1500
20,98.432106,212.53985595703125,4.2342119216918945,3,150,10,500,50,0,50,False,0.01,30,1500
21,93.80667,208.90296936035156,4.146119117736816,3,150,10,500,50,0,50,False,0.01,30,1500
22,89.65535,205.9376983642578,4.071275234222412,3,150,10,500,50,0,50,False,0.01,30,1500
23,85.788414,202.96144104003906,4.000113487243652,3,150,10,500,50,0,50,False,0.01,30,1500
24,82.343544,199.86056518554688,3.9189271926879883,3,150,10,500,50,0,50,False,0.01,30,1500
25,79.11837,196.88966369628906,3.8467395305633545,3,150,10,500,50,0,50,False,0.01,30,1500
26,76.32452,193.7948760986328,3.7687346935272217,3,150,10,500,50,0,50,False,0.01,30,1500
27,73.55236,191.04019165039062,3.6972827911376953,3,150,10,500,50,0,50,False,0.01,30,1500
28,71.06887,188.41769409179688,3.63257098197937,3,150,10,500,50,0,50,False,0.01,30,1500
29,68.81137,186.57806396484375,3.577345132827759,3,150,10,500,50,0,50,False,0.01,30,1500
30,66.63504,185.848388671875,3.541926383972168,3,150,10,500,50,0,50,False,0.01,30,1500
31,64.776,183.45169067382812,3.484471559524536,3,150,10,500,50,0,50,False,0.01,30,1500
32,63.00716,180.4157257080078,3.419025182723999,3,150,10,500,50,0,50,False,0.01,30,1500
33,61.445496,178.14907836914062,3.3620293140411377,3,150,10,500,50,0,50,False,0.01,30,1500
34,59.996822,176.1389923095703,3.3125064373016357,3,150,10,500,50,0,50,False,0.01,30,1500
35,58.68772,174.95986938476562,3.2745652198791504,3,150,10,500,50,0,50,False,0.01,30,1500
36,57.508842,173.4005126953125,3.2296876907348633,3,150,10,500,50,0,50,False,0.01,30,1500
37,56.389114,171.58053588867188,3.1894068717956543,3,150,10,500,50,0,50,False,0.01,30,1500
38,55.35676,169.55184936523438,3.1362593173980713,3,150,10,500,50,0,50,False,0.01,30,1500
39,54.420925,168.09568786621094,3.0888218879699707,3,150,10,500,50,0,50,False,0.01,30,1500
40,53.594486,167.3142547607422,3.052931070327759,3,150,10,500,50,0,50,False,0.01,30,1500
