iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,4.3290553,4.496250152587891,2.2314529418945312,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
1,3.9683373,4.126122951507568,2.0521576404571533,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
2,3.6370509,3.7859625816345215,1.8868284225463867,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
3,3.324064,3.4697952270507812,1.7330693006515503,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
4,3.039175,3.184365749359131,1.5940773487091064,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
5,2.7801702,2.922325849533081,1.4663803577423096,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
6,2.549023,2.6858508586883545,1.3509492874145508,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
7,2.336399,2.4693856239318848,1.2444878816604614,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
8,2.1406505,2.2650225162506104,1.1445457935333252,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
9,1.9604402,2.080411911010742,1.0539997816085815,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
10,1.7931894,1.9063959121704102,0.9686131477355957,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
11,1.652833,1.7557952404022217,0.8946601152420044,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
12,1.5179857,1.6170803308486938,0.8260013461112976,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
13,1.3930572,1.4882376194000244,0.7624520063400269,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
14,1.2816678,1.3721668720245361,0.7050402164459229,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
15,1.1815658,1.268013596534729,0.6534984707832336,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
16,1.0910544,1.1741584539413452,0.6067034006118774,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
17,1.0046606,1.0830614566802979,0.5614287853240967,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
18,0.928258,1.0020371675491333,0.5210583209991455,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
19,0.8565432,0.9244738221168518,0.4823301434516907,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
20,0.7918141,0.8566781878471375,0.4484443962574005,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
21,0.7333274,0.7934166789054871,0.41677647829055786,2,100,10,500,2,0,0,2,False,0.01,1,20,500,0
