iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.119700754682223,0.3102499842643738,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
1,0.9548799246549606,0.3425000309944153,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
2,0.6758281017343203,0.377375066280365,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
3,0.6015958736340205,0.40041661262512207,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
4,0.7375856091578802,0.3905000388622284,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
5,0.4578805807977915,0.44654175639152527,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
6,0.5445307629803816,0.424416720867157,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
7,0.3741225227713585,0.45845842361450195,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
8,0.35395670868456364,0.4752500653266907,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
9,0.45084861510743696,0.4592083692550659,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
10,0.19711801906426749,0.4892916679382324,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
11,0.39325135294348,0.4735417068004608,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
12,0.2137864388835927,0.49316665530204773,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
13,0.1922250542168816,0.4993750751018524,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
14,0.27628609522556263,0.502666711807251,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
15,0.09512176861365636,0.5184584259986877,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
16,0.11662413443749149,0.514958381652832,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
17,0.09642238728702068,0.5268332958221436,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
18,0.08486215878898899,0.5280000567436218,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
19,0.1154805482365191,0.5265001058578491,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
20,0.07450497274597485,0.531166672706604,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
21,0.07251329192270835,0.5298750400543213,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
22,0.05425230925902724,0.5383334159851074,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
23,0.04706897617628177,0.5433750152587891,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
24,0.04696925915777683,0.5422500371932983,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
25,0.04246663131440679,0.5401667356491089,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
26,0.04038650596824785,0.5421250462532043,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
27,0.0654294624303778,0.5370833873748779,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
28,0.03915909887291491,0.5413334369659424,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
29,0.03404927758189539,0.546291708946228,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1
