iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.705640842517217,0.26604169607162476,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
1,1.5856492867072423,0.3010416626930237,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
2,1.5479706153273582,0.3380417227745056,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
3,1.550281286239624,0.3385416865348816,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
4,1.148964951435725,0.37566661834716797,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
5,0.94625881438454,0.3959583640098572,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
6,1.2100429733594258,0.38050004839897156,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
7,0.952075665195783,0.40575000643730164,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
8,0.8048459887504578,0.42508336901664734,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
9,1.1158336556206148,0.4024167060852051,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
10,0.6906310810397068,0.43775004148483276,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
11,0.5027603978912035,0.45237502455711365,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
12,0.5205304321522514,0.4646666646003723,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
13,0.6217536532009641,0.45541661977767944,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
14,0.4548209644854069,0.4837084412574768,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
15,0.29792910038183135,0.4958333671092987,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
16,0.3878482549140851,0.4985834062099457,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
17,0.20741683493057886,0.5167499780654907,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
18,0.35708569766332704,0.49550002813339233,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
19,0.14961911334345737,0.5326250195503235,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
20,0.17866814012328783,0.5274167060852051,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
21,0.10133801928410928,0.5435833930969238,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
22,0.0922904407295088,0.5467500686645508,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
23,0.10561772373815377,0.5399999618530273,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
24,0.09936767436253528,0.5482500195503235,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
25,0.07831460361679395,0.5514166355133057,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
26,0.048174934616933264,0.5578333735466003,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
27,0.04068373244566222,0.563249945640564,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
28,0.03392778096410135,0.564625084400177,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
29,0.03924359233739475,0.5615416765213013,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,1
