iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.7406795124212902,0.265749990940094,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
1,1.662537857890129,0.2801250219345093,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
2,1.4562330096960068,0.3159167170524597,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
3,1.3181533937652905,0.3290833830833435,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
4,1.19538460423549,0.343833327293396,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
5,0.9708498219648997,0.36883339285850525,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
6,0.8511304706335068,0.38562506437301636,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
7,1.3612206876277924,0.34908339381217957,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
8,0.9118439046045145,0.38183337450027466,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
9,1.0332103657225769,0.3696250319480896,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
10,0.7665153214087089,0.39483338594436646,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
11,0.9390865284949541,0.39245831966400146,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
12,0.5496068702389797,0.42166668176651,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
13,0.5326626962050796,0.42641669511795044,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
14,0.8031134754419327,0.40712499618530273,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
15,0.5305908049146334,0.42487502098083496,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
16,0.5382781637211641,0.4325416684150696,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
17,0.36217420889685553,0.4397500455379486,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
18,0.2956790467724204,0.45108336210250854,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
19,0.20283981505781412,0.46537503600120544,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
20,0.28367036301642656,0.4641667306423187,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
21,0.17405803610260287,0.4726249873638153,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
22,0.2508815599915882,0.4737499952316284,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
23,0.17422128360097608,0.4722500443458557,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
24,0.08177732955664396,0.48487502336502075,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
25,0.08937233562270801,0.48895832896232605,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
26,0.10802765345821778,0.48445841670036316,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
27,0.059984603275855385,0.4895417094230652,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
28,0.08869841819008191,0.4884166717529297,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
29,0.04907146437714497,0.4968333840370178,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,1
