iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.2997235705455144,0.18512502312660217,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
1,0.36951202650864917,0.23120835423469543,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
2,0.11293577744315068,0.273250013589859,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
3,0.05690688438092669,0.28200003504753113,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
4,0.05628851242363453,0.281583309173584,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
5,0.02519758806253473,0.28866666555404663,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
6,0.01959394325967878,0.28720831871032715,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
7,0.01525960664730519,0.2912916839122772,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
8,0.01334423009150972,0.28933337330818176,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
9,0.0114118920173496,0.2930000424385071,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
10,0.011169046900855998,0.28783339262008667,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
11,0.00882829271722585,0.2932916581630707,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
12,0.007923617318738252,0.2918333411216736,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
13,0.007409973768517375,0.2928333580493927,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
14,0.0065497638618883984,0.29458338022232056,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
15,0.00634439541803052,0.2940000295639038,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
16,0.005696919746696949,0.2940833866596222,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
17,0.005382245988585055,0.2942083477973938,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
18,0.005189894465729594,0.29504168033599854,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
19,0.00458934639270107,0.29366669058799744,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
20,0.0044371323407782865,0.29487502574920654,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
21,0.004235009119535486,0.2943333387374878,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
22,0.004079087210508685,0.29483336210250854,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
23,0.005503371260905017,0.29341667890548706,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
24,0.0036175339482724667,0.2960833013057709,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
25,0.0034762219487068555,0.2970000207424164,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
26,0.003456505549062664,0.29745835065841675,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
27,0.003362839042286699,0.29745838046073914,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
28,0.0031451942049898207,0.2968750596046448,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
29,0.0030530319975999496,0.29754164814949036,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
