iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,2.1246147453784943,0.17779168486595154,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
1,1.8607892543077469,0.2787083387374878,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
2,1.8427811712026596,0.3022916913032532,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
3,1.7424215028683345,0.3292084038257599,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
4,1.9096837292114894,0.31395837664604187,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
5,1.9664448946714401,0.30887502431869507,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
6,1.743076113363107,0.33416664600372314,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
7,1.7967853421966236,0.346416711807251,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
8,1.7193932582934697,0.335541695356369,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
9,1.7247083733479183,0.34708333015441895,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
10,1.8029445310433705,0.34558331966400146,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
11,1.5037835637728374,0.38200005888938904,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
12,1.6662319749593735,0.36366671323776245,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
13,1.5598070646325748,0.37937504053115845,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
14,1.3355304449796677,0.4009166657924652,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
15,1.148115153114001,0.41166672110557556,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
16,1.3041129534443219,0.40283334255218506,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
17,1.1875727586448193,0.40037500858306885,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
18,1.4502916013201077,0.3838750123977661,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
19,0.9337179946402708,0.4282916784286499,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
20,1.137058927367131,0.422124981880188,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
21,1.18454925964276,0.4149583578109741,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
22,1.536171601464351,0.3800416588783264,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
23,0.9394514175752798,0.4332500100135803,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
24,1.057956234862407,0.423916757106781,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
25,1.1972683208684127,0.4175417125225067,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
26,0.9046648951868216,0.4425000548362732,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
27,0.8530255742371082,0.44033336639404297,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
28,0.8998824246227741,0.43004176020622253,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
29,0.7867504097521305,0.45108336210250854,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
