iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,2.0905773440996804,0.18404166400432587,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
1,1.8889602621396382,0.26358336210250854,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
2,1.850077857573827,0.2920416593551636,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
3,1.757730707526207,0.31004172563552856,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
4,1.761926422516505,0.30520835518836975,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
5,1.7207996795574825,0.31150001287460327,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
6,1.6139804323514302,0.3224167227745056,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
7,1.6420965095361073,0.31954169273376465,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
8,1.5387508794665337,0.3328750431537628,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
9,1.6448566019535065,0.3254167437553406,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
10,1.5447246755162876,0.33487504720687866,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
11,1.6179057111342747,0.3279167115688324,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
12,1.6813046385844548,0.32483333349227905,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
13,1.6303130760788918,0.3314583897590637,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
14,1.3882944534222286,0.34308335185050964,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
15,1.3013899226983388,0.3552083373069763,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
16,1.2977813258767128,0.3479583263397217,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
17,1.3863232011596363,0.3445833623409271,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
18,1.4563657355805237,0.34283336997032166,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
19,1.2903841212391853,0.35741671919822693,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
20,1.4262061193585396,0.33770835399627686,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
21,1.3326661412914593,0.34570837020874023,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
22,1.1891618395845096,0.36654168367385864,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
23,1.4427741939822833,0.34566664695739746,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
24,1.183084464321534,0.37245839834213257,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
25,1.0803109680612881,0.36404168605804443,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
26,1.0573517034451168,0.3735416829586029,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
27,1.0789793406923611,0.35870835185050964,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
28,0.9615184714396795,0.3758333623409271,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
29,0.8095588510235151,0.37783336639404297,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
