iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,0.7869801968336105,0.3416667580604553,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
1,0.1917797587811947,0.39725011587142944,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
2,0.07882414013147354,0.4164167046546936,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
3,0.05123259546235204,0.42616674304008484,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
4,0.04217220920448502,0.4302084147930145,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
5,0.03671196079812944,0.4346249997615814,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
6,0.031208726499850552,0.4384167194366455,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
7,0.028607148754720885,0.44479167461395264,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
8,0.02562084033464392,0.4480000436306,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
9,0.02351704177757104,0.4580416679382324,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
10,0.022692481133465964,0.4595832824707031,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
11,0.019462323747575283,0.4619167745113373,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
12,0.01864759682212025,0.46545836329460144,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
13,0.017277967107171815,0.46920832991600037,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
14,0.015194612943256894,0.4739583432674408,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
15,0.014444782476251325,0.4735417068004608,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
16,0.013268113640757898,0.47712501883506775,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
17,0.012615489695842067,0.4790416657924652,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
18,0.011675737526578208,0.4800417423248291,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
19,0.011170622853872677,0.4801666736602783,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
20,0.010282259744902452,0.48266661167144775,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
21,0.00991987797897309,0.4837084412574768,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
22,0.009286408429034054,0.48620837926864624,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
23,0.008893901947885752,0.486666738986969,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
24,0.008561412066531679,0.4872083365917206,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
25,0.007998482945064703,0.4865833520889282,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
26,0.007653419762694587,0.486875057220459,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
27,0.007402178404542307,0.48645830154418945,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
28,0.006985943454007308,0.4872083365917206,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
29,0.006798281741794199,0.48895832896232605,24,24,500,1000,0.0,15,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
