iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,0.9439402321974436,0.2471666932106018,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
1,0.19551898135493198,0.31683337688446045,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
2,0.06859014028062423,0.3407916724681854,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
3,0.037857370218262076,0.3405833840370178,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
4,0.026238930722077686,0.3420833349227905,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
5,0.018827044870704412,0.3437500596046448,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
6,0.015032351094608506,0.3452500104904175,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
7,0.012536844665495058,0.34587499499320984,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
8,0.010685112637778124,0.3459166884422302,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
9,0.00923090404830873,0.34554171562194824,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
10,0.008288782012338439,0.34787505865097046,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
11,0.00724406858595709,0.34816670417785645,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
12,0.006591739773284644,0.34837502241134644,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
13,0.006223005048620204,0.3492083251476288,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
14,0.005524559955423077,0.3490000367164612,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
15,0.0052314103619816405,0.35066670179367065,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
16,0.004854157043155283,0.3500000238418579,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
17,0.0046615372799957795,0.3498333692550659,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
18,0.004253713501384482,0.35204169154167175,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
19,0.004038829928807293,0.35229170322418213,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
20,0.0038939532823860645,0.3530000150203705,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
21,0.003698716861739134,0.35429173707962036,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
22,0.003586532383148248,0.3527917265892029,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
23,0.003513075556838885,0.353750079870224,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
24,0.003199757523058603,0.35475003719329834,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
25,0.0031235887533208975,0.35487502813339233,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
26,0.002994439894488702,0.35454171895980835,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
27,0.0029276555578690022,0.35620832443237305,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
28,0.002761091173548872,0.3567083775997162,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
29,0.0026877440395765007,0.35654163360595703,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
