iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.1469767019152641,0.3109976053237915,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
1,0.9068666622042656,0.35546875,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
2,0.6548417657613754,0.41266030073165894,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
3,0.47900963574647903,0.45112186670303345,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
4,0.4732945592453082,0.4718549847602844,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
5,0.4390672401835521,0.4812700152397156,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
6,0.31214691543330747,0.5175280570983887,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
7,0.38058092320958775,0.519631564617157,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
8,0.19664926609645286,0.5532853603363037,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
9,0.22578831079105535,0.5532853007316589,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
10,0.16125660420705876,0.561298131942749,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
11,0.22290554596111178,0.5726162791252136,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
12,0.15960323717445135,0.573918342590332,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
13,0.21626940680046877,0.5777243375778198,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
14,0.23961428925395012,0.5899440050125122,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
15,0.16135923517867923,0.5849360227584839,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
16,0.1673299946511785,0.5939504504203796,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
17,0.06896181280414264,0.6140825152397156,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
18,0.05672458124657472,0.618690013885498,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
19,0.05385205910230676,0.6270032525062561,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
20,0.0458941621085008,0.6279046535491943,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
21,0.05240038650420805,0.6297075748443604,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
22,0.04687825691265365,0.6287059783935547,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
23,0.04276241719101866,0.6260015964508057,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
24,0.049813097110018134,0.6315105557441711,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
25,0.0478590892162174,0.630709171295166,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
26,0.03514126936594645,0.6338140964508057,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
27,0.02961131138727069,0.6371194124221802,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
28,0.03488822987613579,0.6366186141967773,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
29,0.02689242238799731,0.6439303755760193,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,30,10,1.0
