iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.8433061043421428,0.15508334338665009,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
1,1.1532508184512456,0.18575000762939453,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
2,0.8670875752965609,0.2199583500623703,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
3,0.8043100411693255,0.22725002467632294,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
4,0.7057275871435801,0.2434166669845581,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
5,0.6184057332575321,0.2535833716392517,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
6,0.5874577512343725,0.26195836067199707,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
7,0.4039895323415597,0.2915833592414856,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
8,0.4814045230547587,0.2771666646003723,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
9,0.4125341499845187,0.2928333878517151,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
10,0.37621911863485974,0.29108333587646484,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
11,0.27476917083064717,0.3134583830833435,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
12,0.31981226553519565,0.3070417046546936,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
13,0.2604015562683344,0.31591668725013733,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
14,0.23835488967597485,0.3191666603088379,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
15,0.21735519729554653,0.31833332777023315,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
16,0.18766832910478115,0.32975006103515625,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
17,0.18231339318056902,0.32954171299934387,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
18,0.16527822644760212,0.3357083797454834,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
19,0.1653904334331552,0.33237501978874207,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
20,0.1517848058914145,0.34275001287460327,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
21,0.14083254585663477,0.3400000333786011,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
22,0.13152964692562819,0.3422500491142273,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
23,0.1271938613305489,0.34183335304260254,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
24,0.11362568661570549,0.3474583625793457,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
25,0.11842133849859238,0.3395833671092987,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
26,0.10611639637500048,0.34583330154418945,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
27,0.09912929063042004,0.3525000512599945,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
28,0.08998138550668955,0.3478333652019501,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
29,0.08395031839609146,0.35587507486343384,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,30,10,10.0
