iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.2727100849151611,0.17883336544036865,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
1,0.38161321729421616,0.22883330285549164,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
2,0.13800139414767423,0.27112501859664917,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
3,0.0712553751654923,0.28179168701171875,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
4,0.06460569022844236,0.28295835852622986,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
5,0.03502285433933139,0.29191672801971436,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
6,0.028807187530522544,0.29608336091041565,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
7,0.02391903443882863,0.3008750081062317,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
8,0.022169969277456403,0.29866671562194824,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
9,0.01983774488326162,0.3043749928474426,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
10,0.021202215342782438,0.3042083978652954,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
11,0.01642082449203978,0.30908334255218506,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
12,0.015298774892774722,0.3109167218208313,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
13,0.01511723994432638,0.31587499380111694,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
14,0.013509760921200117,0.31683334708213806,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
15,0.013355088342602054,0.320708304643631,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
16,0.012608994031324983,0.31991666555404663,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
17,0.012020758896445235,0.32058340311050415,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
18,0.011758920969441533,0.32562506198883057,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
19,0.010525498927260438,0.3268333673477173,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
20,0.01062138075940311,0.3270416855812073,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
21,0.01008446654304862,0.3304166793823242,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
22,0.009589220009123286,0.33275002241134644,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
23,0.014169848737462113,0.33137503266334534,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
24,0.0087895059841685,0.3334166705608368,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
25,0.008392599896372607,0.3375416696071625,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
26,0.008479875163175166,0.33899998664855957,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
27,0.00817096596195673,0.3401249647140503,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
28,0.007728679881741603,0.34141668677330017,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
29,0.007619361684191972,0.34333336353302,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,30,10,0.1
