iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9989056810736656,0.35766667127609253,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
1,0.518868717054526,0.38045835494995117,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
2,0.3583610647668441,0.39112505316734314,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
3,0.2588316189746062,0.4034166932106018,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
4,0.21456270013004541,0.41312503814697266,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
5,0.16971788074200353,0.4163750112056732,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
6,0.156184998806566,0.4175834059715271,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
7,0.1164130278242131,0.4215833842754364,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
8,0.11348426559319098,0.4154166877269745,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
9,0.08228062954731286,0.4262083172798157,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
10,0.07475968993579347,0.424583375453949,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
11,0.06196796506022414,0.4283750653266907,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
12,0.05552954482845962,0.43279168009757996,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
13,0.0448340877580146,0.43037503957748413,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
14,0.04319274860123793,0.43000003695487976,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
15,0.033325994348463915,0.4310417175292969,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
16,0.04487747276046624,0.4288334250450134,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
17,0.033767861973804734,0.43437501788139343,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
18,0.026200854413521785,0.4335416555404663,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
19,0.022900342824868858,0.43225011229515076,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
20,0.019913781395492453,0.4344167411327362,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
21,0.016120828416508932,0.4347083568572998,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
22,0.01617457455722615,0.4335000514984131,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
23,0.015204429490646968,0.4319583773612976,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
24,0.016682454578888912,0.4348334074020386,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
25,0.012600647984072566,0.43270838260650635,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
26,0.010080455356122306,0.4383333623409271,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
27,0.011389788754361993,0.4375416934490204,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
28,0.01014919518881167,0.4388750493526459,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
29,0.007254978205310181,0.4353333115577698,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
