iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.8420746425787607,0.26112502813339233,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
1,0.31205355438093346,0.2940000295639038,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
2,0.1979782059788704,0.30220839381217957,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
3,0.14183486656596264,0.3131667375564575,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
4,0.11169265614201625,0.3164166808128357,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
5,0.0795889594592154,0.3171250522136688,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
6,0.06744649602721135,0.32091668248176575,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
7,0.05446774302981794,0.3227083683013916,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
8,0.04404986867060264,0.32725003361701965,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
9,0.035461302769059934,0.3290000557899475,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
10,0.03207473429696014,0.32600003480911255,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
11,0.031237347594772775,0.32466667890548706,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
12,0.02558350912295282,0.3300417363643646,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
13,0.021759182525177796,0.3279583752155304,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
14,0.019441954830350976,0.32875001430511475,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
15,0.017490844552715618,0.32862502336502075,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
16,0.01449540484463796,0.3255000412464142,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
17,0.012971921649295837,0.3322083353996277,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
18,0.013248713842282692,0.3267083466053009,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
19,0.011545063520316035,0.32741671800613403,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
20,0.011193956908149024,0.32733339071273804,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
21,0.009162395688084265,0.3280000686645508,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
22,0.008810755166147525,0.3334167003631592,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
23,0.007430868650165697,0.3294583261013031,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
24,0.00766068038259012,0.33008334040641785,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
25,0.006585040488668407,0.32750001549720764,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
26,0.005959482242663701,0.33145835995674133,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
27,0.0063063122021655245,0.33016669750213623,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
28,0.005097618947426478,0.3268750309944153,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
29,0.005914720405902092,0.3253750503063202,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
