iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,1.2153551802039146,0.2980000078678131,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
1,0.6278348316748937,0.32208335399627686,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
2,0.4187123278776805,0.34054169058799744,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
3,0.3226388997087876,0.3473750352859497,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
4,0.24845122514913479,0.34966668486595154,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
5,0.1649856809526682,0.3565833568572998,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
6,0.13793019841735563,0.35712501406669617,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
7,0.10776653373613954,0.3644166886806488,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
8,0.08596552939464648,0.36145830154418945,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
9,0.08454286260530353,0.3659583330154419,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
10,0.06061485564957062,0.3681250512599945,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
11,0.06158498783285419,0.36508333683013916,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
12,0.05410032804744939,0.3660416603088379,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
13,0.05121481011155993,0.36862504482269287,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
14,0.02999906470843901,0.3692083954811096,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
15,0.024617644065680604,0.3667500615119934,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
16,0.024208643551295,0.36741670966148376,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
17,0.02009960877088209,0.37054169178009033,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
18,0.0229735952646782,0.3709167242050171,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
19,0.023487007555862267,0.3712500333786011,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
20,0.01463612710358575,0.3738332986831665,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
21,0.016307763968749594,0.37166672945022583,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
22,0.012943754768154273,0.3737500309944153,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
23,0.011036907584639266,0.3720833659172058,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
24,0.011121368074479202,0.37287503480911255,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
25,0.008396736627522236,0.3709166646003723,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
26,0.009928160715692988,0.36929166316986084,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
27,0.010068565277227512,0.3735000491142273,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
28,0.009003070328617468,0.3686250150203705,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
29,0.006169109944797431,0.37258338928222656,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
