iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.8988730659087499,0.3778333365917206,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
1,0.44920972486337024,0.40162503719329834,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
2,0.32806811295449734,0.40925008058547974,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
3,0.21587872753540674,0.4269166886806488,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
4,0.1807830339918534,0.42454177141189575,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
5,0.155522335631152,0.4306250810623169,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
6,0.10677287712072332,0.4345417022705078,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
7,0.12416109039137761,0.44737502932548523,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
8,0.0806276392346869,0.45341676473617554,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
9,0.09155455448975165,0.4517916440963745,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
10,0.05603272607550025,0.4567500352859497,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
11,0.058474544901400805,0.4584167003631592,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
12,0.043681509870414935,0.46166670322418213,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
13,0.04528770114605626,0.4671249985694885,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
14,0.03735429304651916,0.46783334016799927,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
15,0.03236871585249901,0.47337502241134644,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
16,0.02284318967334305,0.4731667637825012,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
17,0.022241369161444407,0.47300001978874207,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
18,0.017563536937814206,0.47591668367385864,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
19,0.01690780670226862,0.47700005769729614,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
20,0.01755114644765854,0.47308334708213806,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
21,0.016441579073822748,0.4763750433921814,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
22,0.01383764655717338,0.4753750264644623,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
23,0.015998542910286535,0.47933340072631836,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
24,0.012051621898232648,0.4738333821296692,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
25,0.009341777903803935,0.4796249568462372,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
26,0.008266712073236704,0.48258328437805176,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
27,0.009657088938790062,0.47066670656204224,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
28,0.008652844514775401,0.4747917354106903,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
29,0.00864920561434701,0.47558337450027466,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
