iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.689596322675546,0.5068109035491943,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
1,0.30291996834178764,0.5445713996887207,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
2,0.18419888988137245,0.569110631942749,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
3,0.13030848931521177,0.5792267918586731,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
4,0.10071135327840845,0.5891426801681519,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
5,0.0734823290258646,0.5962541103363037,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
6,0.05803955268735687,0.6022636294364929,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
7,0.04990312193209926,0.6056691408157349,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
8,0.04482332539434234,0.6135818362236023,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
9,0.03458666211615006,0.6169871687889099,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
10,0.031144402843589585,0.6157852411270142,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
11,0.02786531768894444,0.6226962804794312,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
12,0.02419885213021189,0.6248998641967773,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
13,0.020046322296063106,0.6281049847602844,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
14,0.015900624741334468,0.6270032525062561,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
15,0.01393406056255723,0.6270031929016113,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
16,0.013934789749328047,0.6320111751556396,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
17,0.010136180537908027,0.6341146230697632,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
18,0.00964152159091706,0.631610631942749,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
19,0.009691863020028299,0.6374199390411377,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
20,0.006517803917328517,0.6374199390411377,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
21,0.007061188652490576,0.6353166103363037,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
22,0.0064866028939529015,0.6347156167030334,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
23,0.005726032579938571,0.6358174085617065,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
24,0.004766430744590859,0.6356170177459717,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
25,0.003910489923631151,0.6363180875778198,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
26,0.0038279190193861723,0.6379207372665405,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
27,0.004157652205321938,0.6354167461395264,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
28,0.004854007303947583,0.637319803237915,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
29,0.003101481638926392,0.6368190050125122,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
