iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,1.0276331181327503,0.3487580418586731,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
1,0.4826667209466298,0.3900240361690521,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
2,0.29497799649834633,0.41306090354919434,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
3,0.23268982643882433,0.43419477343559265,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
4,0.16864338175704083,0.4453125,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
5,0.12200305874769886,0.45582935214042664,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
6,0.09796398024385174,0.464443176984787,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
7,0.07602838442350428,0.46764814853668213,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
8,0.06569294553870957,0.47445911169052124,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
9,0.06896450518009563,0.4742588400840759,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
10,0.05086086434312165,0.47996795177459717,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
11,0.033809458022005856,0.4889824092388153,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
12,0.031896834378130734,0.4869791865348816,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
13,0.02693648263812065,0.4884815216064453,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
14,0.022415278343639027,0.49629414081573486,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
15,0.020026805694215,0.49749600887298584,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
16,0.018402784519518416,0.49659454822540283,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
17,0.01762536106010278,0.5014022588729858,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
18,0.013844703770397851,0.5062099695205688,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
19,0.012409247205747912,0.5094151496887207,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
20,0.010562115251862755,0.5173277854919434,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
21,0.010295050761972865,0.5106170177459717,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
22,0.008573291435216865,0.5102163553237915,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
23,0.008218570001190528,0.5091146230697632,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
24,0.006740482339713101,0.5120192766189575,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
25,0.006770713002576183,0.5131210684776306,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
26,0.007527892477810383,0.5140225291252136,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
27,0.005766711682857324,0.5121193528175354,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
28,0.00550139799209622,0.5189303159713745,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
29,0.005442500997257109,0.5235375761985779,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,4,uniform,1.0,30,10
