iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,324.6833967590332,8.226728439331055,819.770751953125,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
1,122.13560550053914,7.781407356262207,776.8884887695312,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
2,53.91064184824626,7.52100944519043,751.704345703125,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
3,27.52048592090607,7.3354363441467285,732.9801025390625,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
4,15.76162130832672,7.156443119049072,715.8567504882812,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
5,10.841184967358908,7.024009704589844,703.1632080078125,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
6,8.981700108448665,6.845777988433838,685.888916015625,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
7,7.96793248573939,6.721418857574463,673.407958984375,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
8,7.274129609266917,6.629011154174805,664.0315551757812,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
9,6.9046963675816855,6.551305294036865,656.5192260742188,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
10,6.653744875590006,6.448861598968506,647.0989990234375,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
11,6.532667432228724,6.355891704559326,638.0718994140625,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
12,6.3623588784535725,6.224302768707275,625.3882446289062,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
13,6.017657787005106,6.181665897369385,621.1466674804688,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
14,6.656478372414907,6.109196662902832,613.1809692382812,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
15,6.0461087107658384,6.03217887878418,605.7601318359375,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
16,5.795361291170121,5.962108612060547,598.6835327148438,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
17,6.400563715696335,5.8736891746521,589.5012817382812,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
18,6.39602974653244,5.800866603851318,582.55908203125,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
19,5.4071417856216435,5.727792263031006,575.5308227539062,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
20,5.356524780591329,5.670174598693848,570.0199584960938,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
21,5.8212773505846656,5.595797061920166,563.1228637695312,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
22,5.794961752891541,5.495399475097656,553.3308715820312,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
23,5.7550113797187805,5.430469036102295,547.2648315429688,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
24,5.4914865024884545,5.3369460105896,537.9957275390625,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
25,5.5020555464426675,5.264765739440918,530.358642578125,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
26,5.547380096912384,5.188980579376221,522.7981567382812,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
27,5.1949143346150715,5.127058982849121,517.1781005859375,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
28,5.0512905478477474,5.057104110717773,509.9186706542969,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
29,5.431425048510234,5.002995491027832,504.8770446777344,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
30,5.292725114822388,4.965808868408203,500.8745422363281,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
31,5.07892521460851,4.914287567138672,496.4385070800781,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
32,4.690676852464676,4.850229263305664,489.9223937988281,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
33,4.86901383638382,4.810397624969482,485.9274597167969,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
34,4.853947174151738,4.735471725463867,478.19830322265625,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
35,5.201235458056132,4.717228889465332,476.19854736328125,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
36,5.58479088584582,4.684844493865967,473.2220458984375,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
37,5.2547618476549784,4.627959728240967,467.8368225097656,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
38,5.145501392285029,4.587343692779541,463.620361328125,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
39,5.139018572966258,4.524139881134033,457.6476745605469,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
40,5.032833420832952,4.469273567199707,452.0935974121094,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
41,4.73930028796196,4.410534381866455,445.740234375,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
42,5.001505578358968,4.35353422164917,440.0429382324219,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
43,4.950872700413068,4.297927379608154,434.59222412109375,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
44,4.897829991678397,4.265589237213135,431.5060119628906,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
45,4.818197554747264,4.2344560623168945,428.15966796875,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
46,4.505587389469147,4.187989711761475,423.60101318359375,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
47,4.312545439402262,4.150660514831543,419.5815734863281,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
48,4.761468260089557,4.123683929443359,417.2118225097656,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
49,4.513399298985799,4.069577693939209,411.6155090332031,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
50,4.565936131874721,4.03700065612793,409.00531005859375,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
51,4.240671038230261,3.992617607116699,404.53680419921875,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
52,4.476214379866918,3.9438493251800537,399.4245910644531,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
53,4.162067835728328,3.9054362773895264,395.6926574707031,3,150,10,500,100,0,0,False,100,False,0.01,,5,300,2
