iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,91.06558,95.62127685546875,9.625968933105469,3,150,10,500,10,0,10,False,0.01,30,1500
1,85.00481,90.48872375488281,9.11362361907959,3,150,10,500,10,0,10,False,0.01,30,1500
2,79.21634,85.54840087890625,8.62109661102295,3,150,10,500,10,0,10,False,0.01,30,1500
3,73.85607,80.79389190673828,8.147418022155762,3,150,10,500,10,0,10,False,0.01,30,1500
4,68.95454,76.46540832519531,7.713769912719727,3,150,10,500,10,0,10,False,0.01,30,1500
5,64.24373,72.27837371826172,7.295934200286865,3,150,10,500,10,0,10,False,0.01,30,1500
6,59.943726,68.41041564941406,6.908406734466553,3,150,10,500,10,0,10,False,0.01,30,1500
7,55.997078,64.76884460449219,6.54322624206543,3,150,10,500,10,0,10,False,0.01,30,1500
8,52.28791,61.39091110229492,6.20272159576416,3,150,10,500,10,0,10,False,0.01,30,1500
9,48.974648,58.321102142333984,5.893096923828125,3,150,10,500,10,0,10,False,0.01,30,1500
10,45.78197,55.22021484375,5.582024574279785,3,150,10,500,10,0,10,False,0.01,30,1500
11,42.803482,52.358150482177734,5.294695854187012,3,150,10,500,10,0,10,False,0.01,30,1500
12,40.03008,49.64813995361328,5.024111747741699,3,150,10,500,10,0,10,False,0.01,30,1500
13,37.467056,47.0146369934082,4.760016441345215,3,150,10,500,10,0,10,False,0.01,30,1500
14,35.1403,44.60866165161133,4.517885684967041,3,150,10,500,10,0,10,False,0.01,30,1500
15,32.887012,42.29648971557617,4.286132335662842,3,150,10,500,10,0,10,False,0.01,30,1500
16,30.818428,40.19613265991211,4.074090003967285,3,150,10,500,10,0,10,False,0.01,30,1500
17,28.939945,38.23562240600586,3.8770711421966553,3,150,10,500,10,0,10,False,0.01,30,1500
18,27.135872,36.36549377441406,3.6886491775512695,3,150,10,500,10,0,10,False,0.01,30,1500
19,25.483269,34.62677764892578,3.5131030082702637,3,150,10,500,10,0,10,False,0.01,30,1500
20,23.903265,32.94441604614258,3.343568801879883,3,150,10,500,10,0,10,False,0.01,30,1500
21,22.39002,31.300683975219727,3.177509069442749,3,150,10,500,10,0,10,False,0.01,30,1500
22,20.9933,29.76687240600586,3.0227138996124268,3,150,10,500,10,0,10,False,0.01,30,1500
23,19.72851,28.346729278564453,2.8786661624908447,3,150,10,500,10,0,10,False,0.01,30,1500
24,18.530457,26.984777450561523,2.7400476932525635,3,150,10,500,10,0,10,False,0.01,30,1500
25,17.375153,25.644054412841797,2.6038155555725098,3,150,10,500,10,0,10,False,0.01,30,1500
26,16.303307,24.434473037719727,2.4810969829559326,3,150,10,500,10,0,10,False,0.01,30,1500
27,15.339349,23.238574981689453,2.3596785068511963,3,150,10,500,10,0,10,False,0.01,30,1500
28,14.3945675,22.076637268066406,2.241482734680176,3,150,10,500,10,0,10,False,0.01,30,1500
29,13.536804,21.028594970703125,2.1351606845855713,3,150,10,500,10,0,10,False,0.01,30,1500
30,12.726873,20.08775520324707,2.0393922328948975,3,150,10,500,10,0,10,False,0.01,30,1500
31,11.9794855,19.166234970092773,1.9451727867126465,3,150,10,500,10,0,10,False,0.01,30,1500
32,11.27507,18.300865173339844,1.8560742139816284,3,150,10,500,10,0,10,False,0.01,30,1500
33,10.615386,17.48833656311035,1.772315263748169,3,150,10,500,10,0,10,False,0.01,30,1500
34,9.987088,16.701948165893555,1.6920890808105469,3,150,10,500,10,0,10,False,0.01,30,1500
35,9.406639,15.972031593322754,1.6175183057785034,3,150,10,500,10,0,10,False,0.01,30,1500
36,8.857035,15.249533653259277,1.5431885719299316,3,150,10,500,10,0,10,False,0.01,30,1500
37,8.35597,14.57597541809082,1.4739203453063965,3,150,10,500,10,0,10,False,0.01,30,1500
38,7.8916717,13.908273696899414,1.4052191972732544,3,150,10,500,10,0,10,False,0.01,30,1500
39,7.4382143,13.303075790405273,1.3431570529937744,3,150,10,500,10,0,10,False,0.01,30,1500
40,7.0173984,12.712749481201172,1.2827203273773193,3,150,10,500,10,0,10,False,0.01,30,1500
41,6.6208186,12.137392044067383,1.2232662439346313,3,150,10,500,10,0,10,False,0.01,30,1500
42,6.2580347,11.623071670532227,1.1695524454116821,3,150,10,500,10,0,10,False,0.01,30,1500
43,5.9035053,11.097557067871094,1.1154437065124512,3,150,10,500,10,0,10,False,0.01,30,1500
44,5.5808434,10.599395751953125,1.0640318393707275,3,150,10,500,10,0,10,False,0.01,30,1500
45,5.2721667,10.170248985290527,1.0193555355072021,3,150,10,500,10,0,10,False,0.01,30,1500
46,4.9855075,9.713982582092285,0.9716163277626038,3,150,10,500,10,0,10,False,0.01,30,1500
47,4.70895,9.288797378540039,0.9271337985992432,3,150,10,500,10,0,10,False,0.01,30,1500
48,4.447794,8.894685745239258,0.8862804174423218,3,150,10,500,10,0,10,False,0.01,30,1500
49,4.214593,8.513114929199219,0.8464434742927551,3,150,10,500,10,0,10,False,0.01,30,1500
50,3.9889734,8.132499694824219,0.806611955165863,3,150,10,500,10,0,10,False,0.01,30,1500
51,3.7756336,7.79335880279541,0.7709404230117798,3,150,10,500,10,0,10,False,0.01,30,1500
52,3.5787733,7.475577354431152,0.7376375198364258,3,150,10,500,10,0,10,False,0.01,30,1500
53,3.3953838,7.193321228027344,0.7077969312667847,3,150,10,500,10,0,10,False,0.01,30,1500
54,3.224632,6.897480010986328,0.6766787767410278,3,150,10,500,10,0,10,False,0.01,30,1500
55,3.0642765,6.653226852416992,0.6507138013839722,3,150,10,500,10,0,10,False,0.01,30,1500
56,2.912607,6.3765339851379395,0.6214508414268494,3,150,10,500,10,0,10,False,0.01,30,1500
57,2.765249,6.112977981567383,0.593621015548706,3,150,10,500,10,0,10,False,0.01,30,1500
