iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,9.96665354480346,5.312922477722168,10.02455997467041,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
1,8.042682591065143,4.391215801239014,8.258269309997559,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
2,6.471949140413975,3.6153414249420166,6.769152641296387,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
3,5.2183969189412895,2.975240707397461,5.548936367034912,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
4,4.25273508530343,2.487075090408325,4.624159336090088,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
5,3.483944646996291,2.0702083110809326,3.838202476501465,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
6,2.8839130903520465,1.7590444087982178,3.2557389736175537,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
7,2.418553047455692,1.5087871551513672,2.788003921508789,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
8,2.0458639824241014,1.3003997802734375,2.397839069366455,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
9,1.744827890569965,1.1337207555770874,2.086958885192871,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
10,1.4611738683803317,0.9629398584365845,1.770600438117981,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
11,1.2519378961878829,0.8418724536895752,1.547012448310852,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
12,1.0600342121173163,0.7292909622192383,1.3401007652282715,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
13,0.898008930804596,0.6275502443313599,1.1533135175704956,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
14,0.7839890512067359,0.5565811991691589,1.0242321491241455,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
15,0.6764699608665736,0.48950329422950745,0.9019873142242432,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
16,0.5805533476348501,0.4267735779285431,0.7875941395759583,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
17,0.49650739105942193,0.36919987201690674,0.6822862029075623,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
18,0.4300750641466584,0.3221017122268677,0.5965353846549988,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
19,0.3784456583816791,0.28598862886428833,0.5310178399085999,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
20,0.33107313398232996,0.25146278738975525,0.4680388569831848,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
21,0.2888919842999894,0.2220742404460907,0.4144672751426697,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
22,0.2553034013707656,0.1983192414045334,0.3713667392730713,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
23,0.2234139206132386,0.17540299892425537,0.3292492926120758,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
24,0.19538257598566514,0.15407919883728027,0.290244996547699,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
25,0.1750596139614936,0.13958872854709625,0.26420682668685913,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
26,0.15537500463736553,0.12481510639190674,0.23739652335643768,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
27,0.1359075032430701,0.11086298525333405,0.21225352585315704,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
28,0.1214503242544985,0.09933178871870041,0.19132529199123383,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
29,0.10842653998639434,0.08886872231960297,0.1722121685743332,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
30,0.0974407604643299,0.07969101518392563,0.155539408326149,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
31,0.08875241089457026,0.07314924150705338,0.14383834600448608,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
32,0.08311444740237979,0.06834318488836288,0.1351185441017151,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
33,0.07688358754346458,0.062100689858198166,0.12365061789751053,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
34,0.07110214672400617,0.05732050538063049,0.1150350570678711,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
35,0.0659819714142941,0.05261079594492912,0.10669367760419846,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
36,0.06180208407730485,0.048677217215299606,0.09964950382709503,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
37,0.057666810491355136,0.04448790103197098,0.09225918352603912,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
38,0.053393480342153146,0.041779112070798874,0.08721715211868286,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
39,0.049163018680992536,0.03800287842750549,0.08036255091428757,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
40,0.046496445473555165,0.03561359643936157,0.07612895220518112,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
41,0.04246124943951145,0.03208135813474655,0.06965156644582748,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
42,0.04007599574959992,0.029187753796577454,0.06437776982784271,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
43,0.03777696338375487,0.026260148733854294,0.05891306698322296,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
44,0.03508017183611325,0.023563800379633904,0.053919095546007156,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
45,0.03427110322527976,0.02278277277946472,0.05259239301085472,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
46,0.032815513529252105,0.021600233390927315,0.05038329213857651,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
47,0.03131201511423569,0.020507773384451866,0.04819810017943382,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
48,0.03199049176323266,0.02052980102598667,0.04820043221116066,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
49,0.030595060715907795,0.0194876529276371,0.046224791556596756,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
50,0.028654982415998044,0.01757342368364334,0.042800385504961014,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
51,0.02861236462039718,0.017353253439068794,0.04238279163837433,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
52,0.02679822850836596,0.015522888861596584,0.03904047608375549,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
53,0.025571820792586852,0.014066815376281738,0.03633757680654526,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
54,0.02401242535522518,0.012751069851219654,0.03400368615984917,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
55,0.023376423984882422,0.01190374605357647,0.03245963156223297,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
56,0.02318805443258801,0.011826143600046635,0.03235510736703873,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
57,0.023116467854900596,0.011785944923758507,0.032278090715408325,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
58,0.021851103640316675,0.010832428000867367,0.030516939237713814,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
59,0.02106687359531255,0.009868690744042397,0.028839604929089546,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
60,0.019927010751950244,0.009228375740349293,0.027788996696472168,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
61,0.019542215063217253,0.008816543966531754,0.027047017589211464,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
62,0.02027606147477248,0.009497408755123615,0.028236716985702515,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
63,0.019926957061009793,0.009138832800090313,0.027594750747084618,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
64,0.0191692446024778,0.00870873685926199,0.02684886008501053,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
65,0.01950781925629902,0.008675118908286095,0.02681606449186802,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
66,0.019197797314651932,0.008244895376265049,0.026022935286164284,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
67,0.017952130584259672,0.0073654623702168465,0.024433929473161697,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
68,0.018125653058523313,0.0074437810108065605,0.024544650688767433,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
69,0.018961084997087405,0.007960258983075619,0.025440819561481476,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
70,0.018982800005372457,0.007923459634184837,0.02542708069086075,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
71,0.018730622904355794,0.0075233024545013905,0.02476450428366661,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
72,0.0187842972377742,0.007619043346494436,0.02494748868048191,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
73,0.018042282719300903,0.007088121958076954,0.023951314389705658,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
74,0.018385495306380714,0.007308919448405504,0.024407049641013145,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
75,0.018054328351572623,0.006959394086152315,0.023832853883504868,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
76,0.017914578562194947,0.0067542665638029575,0.023408295586705208,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
77,0.017247826962848194,0.006320253014564514,0.02264375053346157,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
78,0.017780673854091825,0.00647408002987504,0.022928398102521896,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
79,0.017488753420766442,0.006326072383671999,0.022730929777026176,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
80,0.017664042081451045,0.006354025565087795,0.022762056440114975,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
81,0.01796623587802363,0.0062478212639689445,0.022574976086616516,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
82,0.018012968077285526,0.006324992515146732,0.022680142894387245,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
83,0.01831137259626606,0.006398780737072229,0.022799376398324966,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
84,0.018415581401010666,0.006751281674951315,0.023434661328792572,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
85,0.017343782337071994,0.006019216496497393,0.022119693458080292,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
86,0.01771870120447905,0.006254559848457575,0.022581955417990685,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
87,0.017534967281778033,0.006115856114774942,0.022336404770612717,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
88,0.01728156023911045,0.006090393755584955,0.022380493581295013,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
89,0.01740775172210609,0.006279988680034876,0.022705867886543274,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
90,0.01779958049786122,0.006810951512306929,0.023704184219241142,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
91,0.018541225196095183,0.0074956417083740234,0.02504936046898365,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
92,0.01791352258180268,0.007015410345047712,0.02416682057082653,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
93,0.0175118531024782,0.006554724182933569,0.023304037749767303,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
94,0.01719633874075953,0.006413446273654699,0.023041943088173866,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
95,0.017700406926645276,0.006563260219991207,0.023342764005064964,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
96,0.01751542602122451,0.006345521192997694,0.0229805801063776,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
97,0.01693599189845069,0.006078900769352913,0.022521797567605972,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
98,0.017996123535946634,0.0068026394583284855,0.023795148357748985,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
99,0.017262181121429118,0.00637333607301116,0.023008333519101143,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
100,0.017880748280634483,0.006753551308065653,0.02372671291232109,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
101,0.017365375643518442,0.006388927344232798,0.023097064346075058,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
102,0.018213555723195895,0.006987471133470535,0.024118203669786453,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
103,0.017540150698817647,0.0066480981186032295,0.02347523346543312,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
104,0.017729016759743293,0.006482013501226902,0.0231549683958292,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
105,0.01670907585590612,0.0060003469698131084,0.022272659465670586,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
106,0.017000378759306236,0.005996160674840212,0.02222789265215397,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
107,0.017727092965311993,0.006205760408192873,0.022553520277142525,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
108,0.018349200013714533,0.006690714508295059,0.023426376283168793,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
109,0.01772168166625003,0.006448428146541119,0.022990796715021133,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
110,0.018115080988694292,0.006335204001516104,0.022776613011956215,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
111,0.017146700794498124,0.005945584736764431,0.022069277241826057,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
112,0.01730213719167902,0.005980758927762508,0.02217833884060383,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
113,0.017048396615233892,0.006022166460752487,0.022265741601586342,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
114,0.017529836411898335,0.005991417448967695,0.022201554849743843,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
115,0.016999568775257407,0.005733489524573088,0.02172228693962097,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
116,0.01796678047821236,0.0060247392393648624,0.022183509543538094,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
117,0.01828713372233324,0.006333387456834316,0.02266690880060196,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
118,0.018605464758390252,0.006745878141373396,0.02344522625207901,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
119,0.01880498038934699,0.006883339025080204,0.023638445883989334,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
120,0.019015866400829206,0.007011981215327978,0.023885561153292656,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
121,0.018893274159636347,0.007129575591534376,0.0240049846470356,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
122,0.019486792958147512,0.007131247781217098,0.024035383015871048,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
123,0.018616479258441055,0.006546313408762217,0.02306218072772026,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
124,0.01811287526312905,0.006187267601490021,0.022380072623491287,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
125,0.0183336877564822,0.005983266048133373,0.021990245208144188,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
126,0.018103923526165695,0.006198209244757891,0.0223892480134964,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
127,0.017917249733776165,0.00593863520771265,0.02190401218831539,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
128,0.017666552463779225,0.005751749034970999,0.021544916555285454,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
129,0.017478711229438584,0.00566375395283103,0.02142951637506485,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
130,0.01751529426779598,0.005595484282821417,0.021276824176311493,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
131,0.018268433613702655,0.0059767551720142365,0.02210277132689953,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
132,0.018667997629381716,0.006198841612786055,0.022516194730997086,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
133,0.019450498167813444,0.006606338080018759,0.023221824318170547,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
134,0.019546677636681123,0.0068269213661551476,0.023571064695715904,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
135,0.019339522953378038,0.006726736202836037,0.02339543215930462,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
136,0.019589830254359793,0.006764897610992193,0.023478377610445023,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
137,0.01941639222476321,0.006734888069331646,0.023403987288475037,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
138,0.01938217488816008,0.006692469120025635,0.023320643231272697,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
139,0.019266458575148134,0.0064895860850811005,0.0228738933801651,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
140,0.019394457994494588,0.006745547521859407,0.023346342146396637,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
141,0.019568569310940802,0.0067464495077729225,0.023343171924352646,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
142,0.019936688545470437,0.0069479672238230705,0.0237064678221941,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
143,0.01876224607694894,0.006527844816446304,0.022970935329794884,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
144,0.01901396528623688,0.006933100521564484,0.02369685284793377,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
145,0.019379881896893495,0.007081689313054085,0.024011779576539993,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
146,0.018778574166935867,0.0066312020644545555,0.02322816103696823,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
147,0.01841364932198,0.006176508963108063,0.022458257153630257,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
148,0.017709449780522846,0.006047435570508242,0.02220924384891987,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
149,0.016928357051995892,0.005621151067316532,0.021378910169005394,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
150,0.017487854047212748,0.0058599370531737804,0.02184073068201542,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
151,0.01723115011001937,0.00584848877042532,0.021760527044534683,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
152,0.01716442878319261,0.005756583996117115,0.02164643630385399,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
153,0.017055416513467207,0.005801580846309662,0.02166222222149372,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
154,0.016755991706158966,0.0057333242148160934,0.021624937653541565,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
155,0.016572537018995113,0.005590925924479961,0.021415624767541885,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
156,0.015922696291818285,0.005166410468518734,0.020635472610592842,3,150,10,500,2,0,0,False,2,False,0.01,,5,300,2
