iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,229.72092781066894,7.224380970001221,368.2231750488281,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
1,133.58635945638022,6.604718208312988,336.63031005859375,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
2,79.88466927846272,6.096908092498779,310.61181640625,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
3,50.158733994166056,5.726981163024902,291.7549133300781,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
4,33.30734862009684,5.456554412841797,277.6510009765625,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
5,22.60722202459971,5.179544448852539,263.7108154296875,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
6,15.761778401533762,4.928694248199463,250.4554443359375,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
7,11.703464172283809,4.735593795776367,240.64419555664062,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
8,8.593690791130065,4.551388740539551,231.3018798828125,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
9,6.869417181015015,4.3905439376831055,223.10794067382812,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
10,5.412276810805003,4.256268501281738,216.36868286132812,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
11,4.538137464125951,4.115596771240234,209.03677368164062,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
12,3.9305521043141685,3.974548816680908,201.863525390625,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
13,3.3032564493020375,3.8390824794769287,195.07362365722656,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
14,2.9864163692792256,3.707308769226074,188.4059600830078,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
15,2.8323056888580322,3.6122889518737793,183.56422424316406,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
16,2.705453066031138,3.5094056129455566,178.2876434326172,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
17,2.496395581960678,3.4138612747192383,173.439697265625,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
18,2.3376522620519,3.308518648147583,168.19903564453125,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
19,2.2499074480930963,3.2208001613616943,163.89093017578125,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
20,2.147949930628141,3.125589370727539,159.00653076171875,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
21,1.9514187808831533,3.017597198486328,153.68470764160156,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
22,1.9466722385088602,2.951948881149292,150.4543914794922,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
23,1.7803139328956603,2.8926618099212646,147.38803100585938,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
24,1.7045129298170407,2.8054358959198,142.87338256835938,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
25,1.6724263244867326,2.7217442989349365,138.64561462402344,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
26,1.7183600882689158,2.6467037200927734,135.0566864013672,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
27,1.6623818649848303,2.5583078861236572,130.58987426757812,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
28,1.6627231899897257,2.495671033859253,127.3794174194336,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
29,1.5769208870331446,2.41656494140625,123.35285186767578,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
30,1.4249706317981083,2.371117115020752,120.98978424072266,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
31,1.371078351934751,2.2930095195770264,116.88280487060547,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
32,1.3632295112808546,2.2336137294769287,113.8448486328125,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
33,1.3534024437268575,2.1789181232452393,111.16923522949219,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
34,1.2660974326729775,2.119431257247925,108.08638000488281,3,150,10,500,50,0,0,False,50,False,0.01,,5,300,2
