iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,76.18878448486328,8.586456298828125,87.00382995605469,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
1,60.382549393971765,7.488840579986572,75.91355895996094,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
2,48.48372608820598,6.594912052154541,66.92250061035156,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
3,39.2055771446228,5.843011379241943,59.37717056274414,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
4,32.01997190157572,5.171431064605713,52.65391159057617,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
5,26.404976647694905,4.620333194732666,47.062416076660156,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
6,21.95967708269755,4.159547805786133,42.40234375,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
7,18.308577381769815,3.7202470302581787,37.9590950012207,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
8,15.512735834121704,3.386791706085205,34.612545013427734,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
9,13.258033299446106,3.111480712890625,31.858572006225586,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
10,11.42101224422455,2.858428478240967,29.322242736816406,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
11,9.876663069725037,2.6209146976470947,26.93581199645996,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
12,8.49738268295924,2.3988699913024902,24.708995819091797,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
13,7.397684226036072,2.1983845233917236,22.724288940429688,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
14,6.473563579718272,2.039449691772461,21.151498794555664,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
15,5.760171634753545,1.8744819164276123,19.507539749145508,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
16,5.174201841751734,1.7314199209213257,18.09507942199707,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
17,4.594917018413543,1.5919246673583984,16.692121505737305,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
18,4.179833897749583,1.4881669282913208,15.661521911621094,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
19,3.7649471978346507,1.380624771118164,14.588728904724121,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
20,3.4606879309813183,1.3001540899276733,13.80405330657959,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
21,3.147736703157425,1.2040472030639648,12.84338665008545,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
