iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,76.88240778605143,8.636792182922363,87.60460662841797,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
1,61.34558438618978,7.526770114898682,76.34202575683594,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
2,49.258840522766114,6.610907077789307,67.1078872680664,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
3,39.87940616607666,5.8554158210754395,59.4758415222168,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
4,32.67828685124715,5.206925392150879,52.933956146240234,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
5,26.768360144297283,4.651422023773193,47.33302307128906,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
6,22.143069868087768,4.178380966186523,42.596595764160156,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
7,18.555892136891682,3.74129319190979,38.19145584106445,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
8,15.668019863764444,3.380572557449341,34.583587646484375,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
9,13.385285619099935,3.1012444496154785,31.775876998901367,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
10,11.446962226231893,2.8295881748199463,29.061677932739258,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
11,9.889334637324016,2.588308811187744,26.634336471557617,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
12,8.613254164059956,2.362306594848633,24.360410690307617,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
13,7.449635174274444,2.1674602031707764,22.41223907470703,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
14,6.541004829406738,1.9966256618499756,20.70583724975586,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
15,5.8281576522191365,1.8522663116455078,19.254745483398438,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
16,5.169279931386312,1.7202107906341553,17.95506477355957,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
17,4.618184844652812,1.592567801475525,16.680667877197266,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
18,4.134980955123901,1.4857755899429321,15.626123428344727,3,150,10,500,10,0.5,0,False,10,False,0.01,,5,300,2
