iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,78.01747831344605,8.691510200500488,90.1326675415039,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
1,62.062207781473795,7.571569919586182,78.7841796875,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
2,49.9394531695048,6.689647197723389,69.88595581054688,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
3,40.49134950955709,5.883474349975586,61.733184814453125,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
4,33.16606757164001,5.235979080200195,55.17566680908203,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
5,27.580923426946004,4.6915483474731445,49.680171966552734,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
6,23.024548157056174,4.216019630432129,44.88349914550781,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
7,19.449066775639853,3.8065507411956787,40.77497482299805,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
8,16.660274718602498,3.4512557983398438,37.21444320678711,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
9,14.249875395298004,3.1385843753814697,34.06343078613281,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
10,12.27518087863922,2.856520891189575,31.23227882385254,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
11,10.792611697514852,2.6415042877197266,29.073415756225586,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
12,9.418597795963287,2.431776285171509,26.985340118408203,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
13,8.233251807689667,2.2297635078430176,24.952871322631836,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
14,7.315809276898702,2.0485715866088867,23.180782318115234,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
15,6.562538863420486,1.8942533731460571,21.642486572265625,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
16,5.925210220813751,1.7511584758758545,20.211978912353516,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
17,5.390592472553253,1.6346149444580078,19.065383911132812,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
18,4.880278651714325,1.522019624710083,17.940444946289062,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
19,4.463180958429972,1.4268172979354858,17.006919860839844,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
20,4.205249896446864,1.3491145372390747,16.25597381591797,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
21,3.925772533416748,1.2772126197814941,15.554150581359863,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
22,3.628271346092224,1.1952688694000244,14.73796272277832,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
23,3.3761956504980724,1.1173173189163208,13.965856552124023,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
24,3.197027736902237,1.0515531301498413,13.304356575012207,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
25,2.995396571159363,0.9900179505348206,12.702526092529297,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
26,2.835723776817322,0.940889298915863,12.212924003601074,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
27,2.670938187042872,0.8837540745735168,11.638232231140137,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
28,2.574562994639079,0.8453601598739624,11.264115333557129,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
29,2.465615214109421,0.8130421042442322,10.941682815551758,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
30,2.3280272392431893,0.7618885040283203,10.434709548950195,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
31,2.2581394511461257,0.7232484817504883,10.054960250854492,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
32,2.2229222253958385,0.7094143033027649,9.937318801879883,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
33,2.1451969377199807,0.677464485168457,9.619717597961426,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
34,2.098391893108686,0.6520187854766846,9.37032699584961,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
35,2.051295591990153,0.6379919648170471,9.229053497314453,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
36,2.004029241402944,0.6177886128425598,9.038064002990723,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
37,1.9605968161424001,0.6014295816421509,8.880416870117188,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
38,1.9279898140827816,0.5832487940788269,8.705223083496094,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
39,1.8644638365507127,0.5592768788337708,8.469032287597656,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
40,1.8211558775107066,0.5453042387962341,8.346111297607422,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
41,1.824354914923509,0.5296959280967712,8.195882797241211,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
42,1.7746139412124953,0.5176903605461121,8.075826644897461,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
43,1.7424056416749953,0.5108625888824463,8.009220123291016,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
44,1.7246951923767726,0.49050191044807434,7.813365459442139,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
45,1.6939975556731224,0.48373931646347046,7.757594585418701,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
46,1.6454307140906652,0.4644053280353546,7.5692219734191895,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
47,1.619412843088309,0.44872742891311646,7.416137218475342,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
48,1.5965775286157926,0.43946993350982666,7.324409484863281,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
49,1.5727905234694481,0.4386265277862549,7.309833526611328,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
50,1.5308324561516444,0.43805116415023804,7.318630695343018,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
51,1.5165724418560664,0.4349086582660675,7.28054141998291,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
52,1.5152597357829412,0.43174463510513306,7.254829406738281,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
53,1.5160088777542113,0.4306071102619171,7.235705852508545,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
54,1.510760552684466,0.43163421750068665,7.244200229644775,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
55,1.4988620159029962,0.42303523421287537,7.158374786376953,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
56,1.4632147211829822,0.4117515981197357,7.050489902496338,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
57,1.4433740079402924,0.40210551023483276,6.958982944488525,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
58,1.4109114339947701,0.3995042145252228,6.9399333000183105,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
59,1.3891747052470842,0.38852500915527344,6.826272964477539,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
60,1.393776301840941,0.3862346112728119,6.816620826721191,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
61,1.3874723348021507,0.3834035098552704,6.802590847015381,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
62,1.3800259454051653,0.38174787163734436,6.779909610748291,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
63,1.3562594409783681,0.37161874771118164,6.662262439727783,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
64,1.3672302135825156,0.37451526522636414,6.686317443847656,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
65,1.3838917391498884,0.3681364357471466,6.623618125915527,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
66,1.361264471511046,0.37315642833709717,6.671023368835449,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
67,1.3706678830087184,0.38117077946662903,6.7521162033081055,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
68,1.3835428433120252,0.39106249809265137,6.84928560256958,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
69,1.382341905484597,0.3864225149154663,6.801791667938232,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
70,1.3882368332147599,0.3776232600212097,6.719476699829102,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
71,1.3882392499844234,0.38140982389450073,6.757291316986084,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
72,1.3671986789504686,0.3764825165271759,6.699372291564941,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
73,1.39673773398002,0.37880566716194153,6.733288288116455,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
74,1.408606976767381,0.38794299960136414,6.814724922180176,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
75,1.384244801402092,0.3769495487213135,6.704345703125,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
76,1.3685129676262537,0.3651272654533386,6.5811357498168945,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
77,1.3538424901167552,0.3562716245651245,6.493672847747803,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
78,1.347365182439486,0.36118650436401367,6.55167818069458,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
79,1.3602091486255328,0.361350417137146,6.552266597747803,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
80,1.3767242299516995,0.35853999853134155,6.535652160644531,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
81,1.377333602110545,0.36731645464897156,6.616494655609131,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
82,1.3649774931867917,0.361934632062912,6.557180404663086,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
83,1.3694261307517688,0.3618292510509491,6.553384780883789,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
84,1.3727328567703565,0.36582738161087036,6.598904609680176,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
85,1.3619662763675053,0.3652501702308655,6.592409133911133,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
86,1.3447726997733116,0.3660978376865387,6.6115217208862305,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
87,1.3894767707586289,0.36438801884651184,6.600230693817139,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
88,1.3626043624679247,0.35516995191574097,6.502377033233643,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
89,1.3664921608567238,0.35330358147621155,6.479569911956787,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
90,1.369664533138275,0.35725829005241394,6.521597385406494,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
91,1.3512929742534956,0.3544105589389801,6.484005928039551,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
92,1.341682263414065,0.34506431221961975,6.397493362426758,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
93,1.336328911483288,0.34425294399261475,6.383373260498047,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
94,1.3422108111778894,0.342734694480896,6.368993759155273,3,150,10,500,10,1.5,0,False,10,False,0.01,,5,300,2
