iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,76.23020380020142,8.613109588623047,87.12850189208984,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
1,60.6736969312032,7.491971969604492,75.78044128417969,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
2,48.654731566111245,6.5983428955078125,66.78855895996094,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
3,39.45799049377442,5.822266578674316,58.922611236572266,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
4,32.12988231658935,5.154733180999756,52.191078186035156,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
5,26.499720061620078,4.597009658813477,46.59356689453125,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
6,22.064842675526936,4.122939586639404,41.83060836791992,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
7,18.536614141464234,3.7354049682617188,37.931880950927734,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
8,15.621861756642659,3.3710403442382812,34.26955032348633,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
9,13.277177058855692,3.0407767295837402,30.944555282592773,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
10,11.257211874326071,2.754347085952759,28.054821014404297,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
11,9.640186438560486,2.4993972778320312,25.508758544921875,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
12,8.2889515765508,2.2742974758148193,23.24349594116211,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
13,7.171851348876953,2.072232484817505,21.22704315185547,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
14,6.348634154001871,1.9081724882125854,19.586612701416016,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
15,5.575058314800263,1.7460319995880127,17.951520919799805,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
16,4.996120683352152,1.6109426021575928,16.611202239990234,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
17,4.496380126078924,1.4895267486572266,15.401265144348145,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
18,4.096156959533691,1.388516902923584,14.393182754516602,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
19,3.7664512554804483,1.2889381647109985,13.403297424316406,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
20,3.41016370455424,1.1983749866485596,12.503753662109375,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
21,3.077426976164182,1.1086993217468262,11.614867210388184,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
22,2.8203905829787255,1.0434430837631226,10.973604202270508,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
23,2.5328404566645624,0.9665215015411377,10.207496643066406,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
24,2.344983069598675,0.9023781418800354,9.578272819519043,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
25,2.1585866466661296,0.854037880897522,9.11171817779541,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
26,1.9723464486996334,0.801496148109436,8.592416763305664,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
27,1.8603668229778607,0.7530579566955566,8.115530967712402,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
28,1.7912670917312303,0.716301679611206,7.747340679168701,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
29,1.678726312716802,0.6760068535804749,7.358973979949951,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
30,1.547237627953291,0.6289066076278687,6.903662204742432,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
31,1.4807893654704094,0.6020812392234802,6.6412034034729,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
32,1.424013970196247,0.5746758580207825,6.378678798675537,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
33,1.3460849207639694,0.5412647128105164,6.052425861358643,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
34,1.2765812597175439,0.5105524659156799,5.753951072692871,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
35,1.2179143504301706,0.4829710125923157,5.482201099395752,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
36,1.1858849402268727,0.4668925106525421,5.318343639373779,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
37,1.1290091977020105,0.4454231858253479,5.122560977935791,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
38,1.0916991476217905,0.4232181906700134,4.900784492492676,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
39,1.0255908448497455,0.4005890488624573,4.683751583099365,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
40,1.0074969443182151,0.3940456509590149,4.617214202880859,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
41,0.9529884860416253,0.36937466263771057,4.375949859619141,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
42,0.9461898962159951,0.35532066226005554,4.24166202545166,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
43,0.9461838613450527,0.34449145197868347,4.148776531219482,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
44,0.929295427997907,0.3407207727432251,4.111531734466553,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
45,0.9359096000343561,0.33879315853118896,4.09849214553833,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
46,0.9079308408498764,0.33593374490737915,4.065905570983887,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
47,0.8983180771271387,0.3277443051338196,3.9891574382781982,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
48,0.8748579285542171,0.3230307996273041,3.934027671813965,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
49,0.834906324048837,0.3067818284034729,3.7770955562591553,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
50,0.8260001928607623,0.30298179388046265,3.7401070594787598,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
51,0.8021362365285556,0.2932267189025879,3.642388105392456,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
52,0.7928569467862447,0.2876752018928528,3.5893001556396484,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
53,0.7997981231411299,0.28801652789115906,3.6015594005584717,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
54,0.7756403349339962,0.2753943204879761,3.473097324371338,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
55,0.7674718775351842,0.2663537263870239,3.380110263824463,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
56,0.7648883238434792,0.26094287633895874,3.331144332885742,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
57,0.7591739594936371,0.2573314905166626,3.293856382369995,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
58,0.7504056335488956,0.2520979642868042,3.24173903465271,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
59,0.7429456459482511,0.24461866915225983,3.1797361373901367,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
60,0.7591651308039824,0.23813776671886444,3.118156671524048,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
61,0.7816812510043383,0.24111199378967285,3.1589713096618652,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
62,0.76353062565128,0.23562386631965637,3.10489559173584,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
63,0.7459257168074449,0.22790950536727905,3.024868965148926,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
64,0.7433128760010004,0.22028033435344696,2.9454004764556885,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
65,0.7364530527343353,0.21783331036567688,2.92018723487854,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
66,0.741821687767903,0.21561162173748016,2.8928582668304443,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
67,0.7442220099518696,0.2121008187532425,2.8560919761657715,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
68,0.7382087894032399,0.2115737944841385,2.8593485355377197,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
69,0.7300584396223228,0.20773473381996155,2.82511043548584,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
70,0.7034698368857304,0.2038208246231079,2.7816052436828613,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
71,0.6932885753115018,0.20045499503612518,2.748080253601074,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
72,0.7267153606812159,0.20217706263065338,2.769732713699341,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
73,0.6978135993580024,0.19449076056480408,2.695495843887329,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
74,0.6850633444885413,0.18987365067005157,2.6474170684814453,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
75,0.6803644232451915,0.1872330754995346,2.625415086746216,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
76,0.6974018543461958,0.18757419288158417,2.6267151832580566,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
77,0.6919195209940274,0.18668580055236816,2.617535352706909,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
78,0.7044738202293714,0.18688566982746124,2.621196746826172,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
79,0.7303410356243452,0.1909349411725998,2.6626086235046387,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
80,0.7056833420693874,0.18477658927440643,2.602607488632202,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
81,0.6824801248808702,0.18250888586044312,2.5936343669891357,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
82,0.7006683997313181,0.18658772110939026,2.635775327682495,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
83,0.6975403211514155,0.18839716911315918,2.6538054943084717,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
84,0.6731071463723978,0.18282335996627808,2.5975446701049805,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
85,0.6645954596002897,0.18014229834079742,2.5781617164611816,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
86,0.6583436775704224,0.1800392121076584,2.5767905712127686,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
87,0.6480626861254374,0.17912940680980682,2.569797992706299,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
88,0.6501532992720604,0.17954756319522858,2.5745224952697754,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
89,0.6801697399218877,0.18192757666110992,2.59676456451416,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
90,0.6936882060269515,0.18646113574504852,2.6473517417907715,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
91,0.7254671543836594,0.19290801882743835,2.7136332988739014,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
92,0.6993769121170044,0.18703600764274597,2.6537926197052,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
93,0.6976892902950446,0.184856578707695,2.637831449508667,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
94,0.7108319975435734,0.1842699497938156,2.629563570022583,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
95,0.7083702261497578,0.18161313235759735,2.608654022216797,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
96,0.7351440396656592,0.1849581003189087,2.643986701965332,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
97,0.6988523285090923,0.17855843901634216,2.5806524753570557,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
98,0.687561158935229,0.17774774134159088,2.5760915279388428,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
