iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,77.69072088241577,8.812899589538574,90.12809753417969,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
1,61.82107643127441,7.6917009353637695,78.79861450195312,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
2,49.614344139099124,6.728987216949463,69.03019714355469,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
3,40.095311317443844,5.912967205047607,60.8065071105957,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
4,32.88467058499654,5.280817985534668,54.378658294677734,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
5,27.176354274749755,4.746901988983154,48.977935791015625,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
6,22.76984072049459,4.256099700927734,44.03296661376953,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
7,19.186160462697348,3.817990303039551,39.6481819152832,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
8,16.27389399687449,3.4482479095458984,35.918373107910156,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
9,13.759262369473776,3.0934362411499023,32.34054946899414,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
10,11.80222814877828,2.8054563999176025,29.44805335998535,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
11,10.241437174479167,2.559154748916626,26.983016967773438,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
12,8.96594710667928,2.3519821166992188,24.92469024658203,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
13,7.885966614882151,2.1644845008850098,23.045564651489258,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
14,6.926489618619283,1.9826855659484863,21.228675842285156,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
15,6.111052758693695,1.830418348312378,19.72100830078125,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
16,5.447194847265879,1.6827517747879028,18.270753860473633,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
17,4.892946949005127,1.555333137512207,17.009361267089844,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
18,4.404664174318314,1.4486645460128784,15.950433731079102,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
19,4.0410240348180135,1.3433679342269897,14.906574249267578,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
20,3.6854937926928204,1.2516707181930542,14.001121520996094,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
21,3.407233797709147,1.1859413385391235,13.352765083312988,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
22,3.188995153506597,1.1216685771942139,12.732105255126953,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
23,2.929840163787206,1.041454792022705,11.948270797729492,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
24,2.7514351185162864,0.9849271774291992,11.394109725952148,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
25,2.6123716014623644,0.9350820183753967,10.910743713378906,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
26,2.465091688632965,0.8864517211914062,10.434534072875977,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
27,2.3145577994982403,0.8412315845489502,9.990416526794434,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
28,2.1734899526834486,0.7906306982040405,9.486860275268555,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
29,2.053007575670878,0.7521361708641052,9.113397598266602,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
30,1.962412516872088,0.7209030985832214,8.812952995300293,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
31,1.843865527510643,0.6774464845657349,8.38851547241211,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
32,1.7434094132979712,0.6456514000892639,8.074511528015137,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
33,1.643837475180626,0.6090031862258911,7.71807861328125,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
34,1.6104560428857804,0.5973895192146301,7.598759174346924,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
35,1.5698791729410488,0.5791380405426025,7.4260029792785645,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
36,1.5197731097539267,0.5549280643463135,7.192079544067383,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
37,1.481052447060744,0.5294780135154724,6.940323829650879,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
38,1.441325598359108,0.5156403183937073,6.797486305236816,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
39,1.402590378721555,0.49662089347839355,6.608212947845459,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
40,1.34046591480573,0.47076860070228577,6.360584259033203,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
41,1.3620736481746039,0.4708820581436157,6.361807823181152,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
42,1.3232049128413201,0.4555633068084717,6.219568252563477,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
43,1.3057892217238745,0.44099876284599304,6.073740482330322,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
44,1.2380112584431966,0.4204140901565552,5.869672775268555,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
45,1.2060638845960299,0.39719510078430176,5.63571834564209,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
46,1.1906048105160396,0.39368706941604614,5.591979503631592,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
47,1.187578791876634,0.3934381604194641,5.59812068939209,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
48,1.176170316338539,0.3904726803302765,5.576970100402832,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
49,1.1498295344909033,0.37725600600242615,5.4420270919799805,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
50,1.1383206457893054,0.3701639175415039,5.3689398765563965,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
51,1.1669212268789608,0.37313175201416016,5.396703243255615,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
52,1.1510902819037439,0.3670605421066284,5.335680961608887,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
53,1.1531551733613015,0.3622468113899231,5.279669761657715,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
54,1.1203997870286306,0.3491003215312958,5.1476593017578125,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
55,1.097650134364764,0.341515451669693,5.075198173522949,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
56,1.1109332245588304,0.334843248128891,5.008561134338379,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
57,1.098610210220019,0.3235871493816376,4.907281398773193,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
58,1.0708215803901355,0.31799012422561646,4.854401111602783,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
59,1.082741994758447,0.31829196214675903,4.854598045349121,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
60,1.0463637596368789,0.30553656816482544,4.724102973937988,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
61,1.0514023162921269,0.3041357398033142,4.71429443359375,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
62,1.0370972270766894,0.30083584785461426,4.682826519012451,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
63,1.0477775268753369,0.3030252158641815,4.699944972991943,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
64,1.0550381087263425,0.2972370684146881,4.642295837402344,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
65,1.0625240009029706,0.30123382806777954,4.679914474487305,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
66,1.0342756310105323,0.30173569917678833,4.69439172744751,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
67,0.993740371565024,0.2880570590496063,4.5725274085998535,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
68,0.9950355767210325,0.28210577368736267,4.510075092315674,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
69,0.9909459724028905,0.27870655059814453,4.476715564727783,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
70,0.9942139128843943,0.27921637892723083,4.485011577606201,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
71,1.0020443255702653,0.2850918769836426,4.542110443115234,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
72,0.9867796478668849,0.2835085988044739,4.526217937469482,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
73,0.9596894241372744,0.27548491954803467,4.458076477050781,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
74,0.9654168063402175,0.28151971101760864,4.524792671203613,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
75,0.9469050885240237,0.27775660157203674,4.481361389160156,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
76,0.9679830902814865,0.2705986201763153,4.417156219482422,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
77,0.9473668549458186,0.26553991436958313,4.368397235870361,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
78,0.9430477114518484,0.26638227701187134,4.371577262878418,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
79,0.9348384280006091,0.2675172686576843,4.388696193695068,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
80,0.9315077421069146,0.26665589213371277,4.395224094390869,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
81,0.9259390013416609,0.2636767625808716,4.367129325866699,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
82,0.9281746817628542,0.25949564576148987,4.321850299835205,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
83,0.9372115722298622,0.26338520646095276,4.361723899841309,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
84,0.9588512339194616,0.270958811044693,4.428716659545898,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
85,0.9466301918029785,0.26987224817276,4.407068729400635,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
86,0.9327638386686643,0.2655554413795471,4.371720790863037,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
87,0.9540046073993047,0.2681140601634979,4.403550624847412,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
88,0.9715353578329087,0.27339646220207214,4.445797920227051,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
89,0.9715013143420219,0.27453747391700745,4.449173927307129,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
90,0.9812920040885608,0.27211794257164,4.421011447906494,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
91,0.9716174300014973,0.267987459897995,4.3867011070251465,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
92,0.9905279710392157,0.2683976888656616,4.3985090255737305,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
93,1.0044908081988493,0.2699475586414337,4.424757480621338,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
94,1.0275781031449636,0.26766932010650635,4.398513317108154,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
95,1.002588063776493,0.2672980725765228,4.389051914215088,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
96,0.9834752549727758,0.26069843769073486,4.326751708984375,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
97,1.0166479524970056,0.2692868411540985,4.423811912536621,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
98,1.0055112837751707,0.26858556270599365,4.412724018096924,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
