iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,76.65805802027384,8.638365745544434,88.363037109375,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
1,61.34617123921712,7.569474697113037,77.54740142822266,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
2,48.92382395426432,6.6526384353637695,68.29525756835938,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
3,39.61220382054647,5.840134620666504,60.06962203979492,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
4,32.44460570017497,5.183172225952148,53.411537170410156,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
5,27.088198219935098,4.6850433349609375,48.383140563964844,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
6,22.574962673187255,4.213783264160156,43.662200927734375,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
7,18.768495197296144,3.7904067039489746,39.363346099853516,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
8,15.831088412602742,3.456571578979492,36.006568908691406,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
9,13.463025744756063,3.1471831798553467,32.90129089355469,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
10,11.59067637761434,2.8888742923736572,30.30177116394043,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
11,10.025346972147624,2.632354497909546,27.758424758911133,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
12,8.816712476412455,2.403125762939453,25.45277976989746,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
13,7.719442892074585,2.2070159912109375,23.496931076049805,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
14,6.803977263768514,2.0290820598602295,21.712282180786133,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
15,5.98630314429601,1.8620504140853882,20.06485939025879,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
16,5.330049881935119,1.7098289728164673,18.542444229125977,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
17,4.763437607288361,1.5934855937957764,17.397245407104492,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
18,4.3140807767709095,1.4838026762008667,16.323095321655273,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
19,3.8956820170084634,1.3709042072296143,15.215508460998535,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
20,3.577059074640274,1.2802573442459106,14.312661170959473,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
21,3.267923216621081,1.2039655447006226,13.578924179077148,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
22,2.99702833990256,1.1157968044281006,12.71395492553711,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
23,2.8180125828584037,1.0529487133026123,12.093572616577148,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
24,2.585950856904189,0.9839919209480286,11.409977912902832,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
25,2.4279725459218024,0.9337667226791382,10.914691925048828,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
26,2.3185796338319777,0.8770230412483215,10.364486694335938,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
27,2.1931753279765447,0.8340550661087036,9.942424774169922,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
28,2.102137751082579,0.8051779270172119,9.64580249786377,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
29,1.975323182741801,0.7597413063049316,9.193440437316895,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
30,1.9208104915420214,0.7275529503822327,8.872722625732422,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
31,1.8443988289435704,0.7013242840766907,8.613941192626953,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
32,1.777590578397115,0.6703711748123169,8.31865406036377,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
33,1.7155132381121319,0.6394288539886475,8.020998001098633,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
34,1.6617718238631884,0.617313027381897,7.811347961425781,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
35,1.6093852444489798,0.5954673290252686,7.593198299407959,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
36,1.558958475192388,0.5800262093544006,7.450165271759033,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
37,1.5065837250153225,0.565489649772644,7.302194118499756,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
38,1.4491053753097851,0.5354392528533936,6.99995231628418,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
39,1.3928570281465849,0.5144311189651489,6.787578582763672,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
40,1.3552956146995228,0.49543651938438416,6.594542503356934,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
