iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,76.92193686803182,8.617269515991211,88.07513427734375,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
1,61.34324417114258,7.498528003692627,76.74179077148438,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
2,49.116368729273475,6.55685567855835,67.26334381103516,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
3,39.481707159678145,5.7366814613342285,58.98492431640625,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
4,32.37412686665853,5.104825019836426,52.61975860595703,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
5,26.661442391077678,4.557849884033203,47.13855743408203,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
6,22.101718894640605,4.096100330352783,42.478782653808594,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
7,18.649030397733053,3.7018604278564453,38.49248504638672,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
8,15.691205617586771,3.328242301940918,34.75694274902344,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
9,13.392646017074584,3.0059704780578613,31.51978874206543,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
10,11.498873728116353,2.7403457164764404,28.843090057373047,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
11,9.998368899822236,2.5026254653930664,26.477060317993164,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
12,8.629050797621408,2.2741336822509766,24.206092834472656,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
13,7.677514336109161,2.093562364578247,22.412694931030273,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
14,6.7172915879885355,1.9234566688537598,20.727659225463867,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
15,5.902399679025014,1.76388680934906,19.135766983032227,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
16,5.3216713690757755,1.6446421146392822,17.93218231201172,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
17,4.719191680749257,1.5172139406204224,16.66265296936035,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
18,4.276644237041474,1.4052462577819824,15.545809745788574,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
19,3.8965740072727204,1.306649088859558,14.56364631652832,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
20,3.562055478096008,1.2258846759796143,13.76465892791748,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
21,3.31912597934405,1.1587185859680176,13.098318099975586,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
22,3.0830389626820884,1.0866460800170898,12.384891510009766,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
23,2.84072185754776,1.0151879787445068,11.674830436706543,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
24,2.6571614452203116,0.958457350730896,11.099522590637207,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
