iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,77.12336333592732,8.65015697479248,87.46859741210938,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
1,61.29609539667765,7.552570343017578,76.35206604003906,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
2,49.39157486597697,6.654567718505859,67.24268341064453,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
3,40.04161659876505,5.866537570953369,59.303672790527344,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
4,32.40827407519023,5.1649556159973145,52.24758529663086,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
5,26.760515696207683,4.605856418609619,46.60831069946289,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
6,22.241087875366212,4.107499599456787,41.603843688964844,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
7,18.529078728357952,3.6924896240234375,37.45500183105469,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
8,15.536687180201213,3.3236114978790283,33.76119613647461,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
9,13.21564440091451,3.0203115940093994,30.741376876831055,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
10,11.234066646893819,2.7296059131622314,27.798542022705078,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
11,9.757681679725646,2.501291036605835,25.51376724243164,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
12,8.391361182530721,2.270658254623413,23.194067001342773,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
13,7.30071070988973,2.068804979324341,21.176300048828125,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
14,6.417905614376068,1.9133933782577515,19.638559341430664,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
15,5.603511105378469,1.7545740604400635,18.080963134765625,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
16,4.9221726091702775,1.6001070737838745,16.55073356628418,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
17,4.4547998221715295,1.4875757694244385,15.425555229187012,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
18,4.008232916990916,1.3749343156814575,14.306305885314941,3,150,10,500,10,0.1,0,False,10,False,0.01,,5,300,2
