iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,76.48787359237672,8.591301918029785,87.79327392578125,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
1,60.68185149510702,7.496809959411621,76.7367172241211,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
2,48.79298979123433,6.604719638824463,67.75753784179688,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
3,39.52616318066915,5.8495588302612305,60.16999435424805,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
4,32.344724108378095,5.180082321166992,53.4708251953125,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
5,26.70812618891398,4.637848377227783,47.977603912353516,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
6,22.247741233507792,4.171159744262695,43.26008224487305,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
7,18.59726349512736,3.7315516471862793,38.809715270996094,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
8,15.798633000055949,3.3951334953308105,35.43962097167969,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
9,13.536616201400756,3.1225426197052,32.71857452392578,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
10,11.696555228233338,2.8732054233551025,30.212936401367188,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
11,10.146043354670207,2.638720750808716,27.855417251586914,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
12,8.773134073416392,2.4126131534576416,25.58795738220215,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
13,7.680081032911937,2.2155494689941406,23.636537551879883,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
14,6.756418689092,2.0583438873291016,22.083419799804688,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
15,6.0401395710309345,1.8982168436050415,20.48965072631836,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
16,5.45759348154068,1.7530094385147095,19.056171417236328,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
17,4.881106473207474,1.6150774955749512,17.668132781982422,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
18,4.461396810611089,1.511419653892517,16.639148712158203,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
19,4.0470760587851204,1.401822566986084,15.546300888061523,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
20,3.7511564338207246,1.3265399932861328,14.808404922485352,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
21,3.4337152922153473,1.2317558526992798,13.860257148742676,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
22,3.1800954667727153,1.1566333770751953,13.11494255065918,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
23,2.95448313554128,1.095489501953125,12.524301528930664,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
24,2.737416555682818,1.0175435543060303,11.747156143188477,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
25,2.540598739981651,0.965137243270874,11.222066879272461,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
26,2.331505695184072,0.9041016101837158,10.615129470825195,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
27,2.179662173986435,0.8584383130073547,10.16980266571045,3,150,10,500,10,1.0,0,False,10,False,0.01,,5,300,2
