iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.8956360369920731,0.4126250147819519,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.4849087322751681,0.43395841121673584,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.27032235513130826,0.4485834240913391,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.263923919138809,0.45520830154418945,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.22488910906637707,0.45491671562194824,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.15138286903190115,0.46358343958854675,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.22529960761312395,0.45745837688446045,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.1174738963212197,0.4658333659172058,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.12303748137007157,0.4727500081062317,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.07429570976334314,0.4805833697319031,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.11795553158541831,0.4791250228881836,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.06316649310368423,0.4787083864212036,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.04548377403019307,0.47933337092399597,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.10507422942707005,0.4741666316986084,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.05187836668725746,0.48758333921432495,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.11064469813330409,0.47320836782455444,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.07057129595583926,0.4864583909511566,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.023584721512937296,0.4903750419616699,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.030434690677793697,0.48995837569236755,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.03273088550486136,0.4880000054836273,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.02825262260254628,0.48962506651878357,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.06533454551148073,0.4869999885559082,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.019819825737310264,0.4920000731945038,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.021952409760463826,0.4932916760444641,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.034875585627257046,0.48912498354911804,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.05312482163814517,0.48612508177757263,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.028701529425840516,0.48741668462753296,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.0125976563358563,0.49654173851013184,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.03459706186064674,0.4842084050178528,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.026638443074868217,0.49358344078063965,24,4,500,1000,45.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
