iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.8996572718024254,0.40670835971832275,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.3874610935648282,0.4345833659172058,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.31134036276489496,0.43650001287460327,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.23552850106110176,0.45483332872390747,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.20920662178347507,0.4560832977294922,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.21074122563004494,0.46004170179367065,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.19911263673566282,0.45862501859664917,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.1374698442329342,0.46420830488204956,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.14647662022616714,0.47700005769729614,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.08365640665094058,0.4775000214576721,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.07661819828596587,0.484375,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.09809196470693375,0.47575005888938904,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.1017256744671613,0.4754999876022339,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.07310438734324028,0.48320838809013367,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.12096557460608892,0.47070834040641785,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.10131734675572564,0.47579166293144226,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.052568180806702,0.48079168796539307,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.04755497051519342,0.4840417504310608,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.04228228016290814,0.48337501287460327,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.018292284939282883,0.49016663432121277,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.024978671979624778,0.4885416626930237,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.029270432409248315,0.4814166724681854,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.045269881489123996,0.486458420753479,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.021299702556765016,0.4903750419616699,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.011510602038470097,0.4920833706855774,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.010465718685736647,0.49095839262008667,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.04532989713455512,0.4895833730697632,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.04201451547608789,0.4923750162124634,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.013306987488855762,0.492125004529953,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.04421621170816555,0.4819583594799042,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
