iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9264469270904859,0.3948332965373993,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.4373197580377261,0.43004173040390015,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.3263014393548171,0.4487917125225067,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.2639913782477379,0.4438750147819519,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.11771424991699557,0.460458368062973,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.23429476430950066,0.4493332803249359,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.17879535137520483,0.4592916965484619,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.1990485159525027,0.45629164576530457,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.15263455469782153,0.45683345198631287,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.10436865972587839,0.4695000648498535,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.15489632341389856,0.4572499692440033,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.16342719215511656,0.4557916820049286,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.08803314215037972,0.4666249752044678,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.02390165410664243,0.4779583811759949,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.06308106358240669,0.4762083888053894,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.027717401448171586,0.48125001788139343,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.07268879416127068,0.47779175639152527,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.04366388250976646,0.4762917459011078,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.06050427212418678,0.4774166941642761,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.06895748316310346,0.47416672110557556,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.06308947711174066,0.4766250550746918,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.028553839176311158,0.4877917170524597,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.057816277845025375,0.4825833737850189,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.012081555464343788,0.4919167160987854,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.0658935708925128,0.48120829463005066,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.03509206304928133,0.4854583442211151,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.022490402678765047,0.49179166555404663,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.04444994785929642,0.4893333613872528,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.01740144808475937,0.48966675996780396,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.014600789989344776,0.49120837450027466,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
