iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9302666261792183,0.3929166793823242,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.39266745870312053,0.434749960899353,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.24055237788707018,0.44841670989990234,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.24089814070612192,0.4428333640098572,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.19199579659228524,0.4493333697319031,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.16611557612971714,0.4574584364891052,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.1458221315018212,0.46545839309692383,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.13200720589763174,0.46833336353302,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.07579403069879238,0.47933337092399597,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.1357592262987358,0.47575002908706665,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.08742445424043883,0.47325003147125244,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.061998302078184984,0.47599995136260986,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.10194869063949834,0.4807083308696747,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.0483256247243844,0.47820836305618286,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.03127980155598683,0.4837917685508728,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.06341729001724161,0.47749996185302734,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.05364443678505874,0.4728749990463257,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.047035017123562284,0.4804167151451111,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.03243538040745383,0.48079168796539307,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.017161541550497834,0.48337504267692566,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.051711694807939544,0.4840417504310608,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.060664888107567094,0.4853751063346863,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.06739523697372836,0.4816250205039978,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.031937498036616795,0.48591673374176025,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.019944402755451545,0.4915417432785034,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.04439501612311384,0.4855417013168335,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.032550846262893174,0.4870416820049286,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.025514241977361962,0.48754167556762695,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.009697612018499058,0.48758336901664734,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.060987467108740624,0.4775000512599945,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
