iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9384734705090523,0.40445834398269653,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.4937569157530864,0.4216667413711548,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.35312334448099136,0.43712493777275085,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.27396040316671133,0.4477500319480896,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.19367834475512305,0.4556249976158142,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.11770551601269592,0.46241676807403564,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.18103158524415144,0.4672917127609253,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.13619009657607725,0.47425004839897156,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.08770758573276301,0.4864583909511566,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.06369819755976398,0.4862917363643646,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.07682628106946747,0.4851667284965515,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.09111173976756011,0.4778333604335785,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.08885643627339353,0.47670838236808777,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.055474403488915414,0.4872916340827942,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.0772766623122152,0.4826667010784149,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.08163896159385331,0.4741666913032532,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.06471553385684577,0.4842500388622284,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.06091484892143247,0.4892916679382324,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.05996913888278262,0.4890000820159912,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.03574772862096628,0.4907500147819519,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.05392220460635144,0.48700007796287537,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.016871199826709926,0.4953750967979431,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.021325467198039405,0.49491673707962036,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.02840376976625218,0.4946667551994324,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.025384542959121365,0.49158334732055664,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.07949717129667988,0.4800833463668823,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.03329103108747707,0.4904167056083679,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.02526923229258197,0.4986250102519989,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.025222150977545727,0.4957500398159027,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.020956187215536676,0.49800002574920654,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
