iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.826886497437954,0.41891664266586304,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.34942235176761943,0.4762917160987854,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.22723386250436306,0.49683332443237305,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.18030241100738445,0.5142500400543213,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.16734824523640177,0.5210000872612,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.13583347907600304,0.5155833959579468,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.12887339278434715,0.5256251096725464,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.15169526787940413,0.5239166617393494,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.040062355634290725,0.5419167280197144,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.07111326211209719,0.5335416197776794,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.11601454347449665,0.5217083692550659,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.07423899212153628,0.5417916774749756,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.04352510407140168,0.5427083969116211,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.03587923286249861,0.5478750467300415,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.021700712541739147,0.5527085065841675,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.06296282124822028,0.5457916855812073,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.04235465973518634,0.5497499704360962,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.05914098296489101,0.5528333187103271,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.01670918176629736,0.5614166855812073,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.10969613825242656,0.5318334102630615,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.04924140719231218,0.549625039100647,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.054277950102308146,0.5478333830833435,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.020560843603258643,0.5592083930969238,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.021859648838775076,0.5607084035873413,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.005545821550185792,0.5667917132377625,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.03246751376233684,0.5585833787918091,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.08716796970838914,0.5373333692550659,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.03132301070096825,0.5534999966621399,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.009684766892557187,0.5635417699813843,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.04453209583152784,0.5574584007263184,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
