iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9196578736106554,0.400791734457016,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.43417796803017455,0.4352083206176758,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.35513572860509157,0.43775004148483276,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.22788318479433656,0.4460833668708801,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.12279942181582253,0.46000000834465027,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.2475779578089714,0.4504166543483734,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.19953430083114654,0.45716673135757446,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.18382494353378812,0.45854172110557556,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.14016955256617317,0.4580833613872528,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.10258754932632048,0.46775007247924805,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.12542109806478643,0.4720833897590637,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.12222027023866151,0.47220832109451294,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.06074785463473139,0.4830000102519989,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.024585604522144422,0.4891667366027832,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.04740212415345013,0.4798750579357147,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.06964665508712642,0.4828333854675293,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.06582503487394813,0.48637497425079346,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.05971045005329264,0.4854584336280823,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.04477109761501197,0.4885416626930237,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.08027449420963724,0.4819583594799042,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.05172432415323177,0.4867083728313446,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.02937022832823762,0.4949583411216736,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.029575218432000838,0.49554169178009033,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.006371795107649329,0.5,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.053763386114345245,0.4832083582878113,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.05351442898002764,0.4821249842643738,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.04197751257500689,0.4878750741481781,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.031192630308699638,0.4897916913032532,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.02556998812360689,0.48850005865097046,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.018193716978809487,0.48725003004074097,24,4,500,1000,30.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
