iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,1.0044285953044891,0.3827916979789734,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.45749298731486004,0.42254170775413513,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.28496366801361245,0.4383750557899475,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.2825595207201938,0.4542084336280823,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.2368746226032575,0.45012494921684265,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.18066607687311867,0.45787498354911804,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.19659810152370483,0.455708384513855,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.12559553049504757,0.4661250114440918,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.1179277755630513,0.46420830488204956,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.13565717385305712,0.46529167890548706,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.0918351828198259,0.47162505984306335,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.057933558515893914,0.48220834136009216,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.061235961387865245,0.47879165410995483,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.12318537558894604,0.4669583737850189,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.11065654803921159,0.4731667637825012,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.11668621583764131,0.46266669034957886,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.048550165724009275,0.47433334589004517,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.07583937510692824,0.4780000150203705,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.05755595824060341,0.48500001430511475,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.052292784210294485,0.484083354473114,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.027757143242827926,0.4892084002494812,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.03325214652189364,0.4850417375564575,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.012717748456149517,0.48866671323776245,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.03730760506975154,0.48470842838287354,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.031193820337648503,0.49270832538604736,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.034996124076618194,0.4877500534057617,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.045591406165234126,0.47874999046325684,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.037404605813208036,0.49116671085357666,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.03476925643432575,0.48712509870529175,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.02166574053990189,0.4868750274181366,24,4,500,1000,30.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
