iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9065333927671114,0.4033333957195282,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.4725943102190892,0.4200000464916229,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.34696268010884523,0.43283337354660034,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.22246631747111678,0.4477500319480896,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.18395308994998535,0.4502083957195282,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.12710658115490028,0.4655000567436218,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.11257409447959314,0.46750006079673767,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.13154729164671153,0.468791663646698,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.13809039280749857,0.47404175996780396,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.05170416465261951,0.4854583740234375,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.03259997785789892,0.4867083430290222,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.11409707388763006,0.47379159927368164,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.0984149196689638,0.476166695356369,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.03437587168688575,0.4889167547225952,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.11792889335386765,0.4752500057220459,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.051228863216238096,0.4841667115688324,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.06131987280483978,0.4817083775997162,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.07711732920142822,0.48258328437805176,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.07309997399958472,0.4786251187324524,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.07837372729651786,0.4849167764186859,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.05597139262924126,0.4855833947658539,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.06586625432343378,0.48262497782707214,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.029306521222072963,0.4857499301433563,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.016748751064975902,0.4960417151451111,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.05131582425625917,0.48658329248428345,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.107926691819254,0.47454172372817993,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.02422459569303707,0.4950833320617676,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.03154773869270381,0.4898333251476288,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.07564759904441114,0.4751666784286499,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.030664533194794785,0.48600003123283386,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.01,0.99,8,30,10
