iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.872904991110166,0.40666663646698,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.41742529223362607,0.44545838236808777,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.2600905845562617,0.4572499990463257,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.21487770043313503,0.46512505412101746,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.21550279863489172,0.4647917151451111,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.18082317574104914,0.46812498569488525,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.141262053938893,0.47550007700920105,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.14770288901248327,0.4815000295639038,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.06914291796662535,0.4907917380332947,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.08582039375323802,0.48145830631256104,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.1357876870315522,0.47970840334892273,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.09245275230690216,0.4893750548362732,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.06099406740395352,0.49658334255218506,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.05582456476016281,0.49920839071273804,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.03130885436742877,0.5062083005905151,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.03166910099874561,0.5013750791549683,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.051496712471513696,0.4975416362285614,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.04536157309970198,0.4967084527015686,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.017762279545422643,0.5055834054946899,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.09259332472477884,0.4935417175292969,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.061297749140067026,0.4989584684371948,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.040272405802776724,0.5015000104904175,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.04382459023327101,0.5012916922569275,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.02325986914850849,0.5008333921432495,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.02658515345441022,0.5028750896453857,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.03747692175481158,0.49904173612594604,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.06467332134828514,0.48995837569236755,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.017680363775677204,0.5037917494773865,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.02300852224288974,0.5095833539962769,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.03329316269082483,0.500666618347168,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.01,0.99,8,30,10
