iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.8903500859936079,0.40741676092147827,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.4419838711619377,0.4317500591278076,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.3426629360765219,0.4345833957195282,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.2869884134270251,0.4408333897590637,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.29569728563850123,0.440166711807251,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.15120491587246457,0.4608334004878998,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.16809273592662066,0.4655417799949646,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.18021353613585234,0.4638333320617676,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.0983240464896274,0.46883338689804077,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.1478896860886986,0.4643334746360779,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.1449427689270427,0.4658749997615814,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.1025346481280091,0.47420835494995117,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.05346531586837955,0.4812083840370178,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.05431161391121956,0.476833313703537,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.05095950536391077,0.4790416657924652,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.0210671844057894,0.4840000867843628,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.06039974291343242,0.4786250591278076,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.036562900791371554,0.4867083728313446,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.11074922337623623,0.4683750569820404,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.04528096421078468,0.48395833373069763,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.04361854074037789,0.478916734457016,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.04917348805368723,0.4799167513847351,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.022720112625393085,0.489541620016098,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.057928167031301804,0.48091673851013184,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.03164340191627465,0.48491668701171875,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.04205095955209496,0.48479163646698,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.037278834689156305,0.4801666736602783,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.029353454020262387,0.484208345413208,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.04804500355870308,0.4816667437553406,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.019044342533258412,0.48604175448417664,24,4,500,1000,30.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
